S,g
8751.619917003,0.051
8761.8179560302,0.052
8772.0159950574,0.052
8782.4563015663,0.051
8791.9431345468,0.05
8801.7919923486,0.049
8812.0876224896,0.047
8822.3832526306,0.045
8831.8172337626,0.042
8842.4473795754,0.04
8851.6669240327,0.037
8862.2970698454,0.034
8871.5166143027,0.031
8882.1467601154,0.028
8892.046255052,0.025
8902.046255052,0.022
8912.6764008648,0.019
8922.6764008648,0.017
8931.8959453221,0.015
8942.5260911348,0.014
8952.4255860714,0.014
8962.325081008,0.013
8972.325081008,0.013
8982.325081008,0.013
8992.325081008,0.013
9002.1739388098,0.013
9012.4695689508,0.012
9022.9098754597,0.012
9032.7587332615,0.011
9043.1990397704,0.01
9052.6858727509,0.008
9063.1261792598,0.006
9072.6130122403,0.003
9083.0533187492,-0.001
9093.2513577764,-0.004
9102.7381907569,-0.008
9112.9362297841,-0.011
9122.4230627646,-0.013
9132.8633692735,-0.015
9143.3036757824,-0.016
9153.1525335842,-0.017
9163.001391386,-0.017
9172.8502491878,-0.017
9182.8502491878,-0.017
9192.8502491878,-0.016
9203.4803950006,-0.015
9213.3798899372,-0.014
9223.3798899372,-0.013
9233.3798899372,-0.012
9243.228747739,-0.011
9252.7155807195,-0.01
9263.4859103338,-0.01
9272.705454791,-0.009
9282.9034938182,-0.007
9292.9533694394,-0.006
9303.0032450605,-0.004
9313.0531206816,-0.002
9323.1029963027,0
9333.3010353299,0.002
9343.7413418388,0.005
9353.2281748193,0.007
9363.6684813282,0.009
9373.1553143087,0.01
9383.3533533359,0.012
9393.7936598448,0.013
9403.991698872,0.015
9413.0470840101,0.016
9423.0969596313,0.017
9433.1468352524,0.018
9443.1468352524,0.019
9453.1468352524,0.019
9463.1967108735,0.02
9473.3947499007,0.021
9483.5927889279,0.023
9493.7908279551,0.024
9503.9888669823,0.026
9514.1869060094,0.027
9523.4064504667,0.028
9533.6044894939,0.029
9543.8025285211,0.03
9554.0005675483,0.031
9564.0504431694,0.033
9574.2484821966,0.034
9584.4465212238,0.036
9593.6660656811,0.038
9603.8641047083,0.04
9614.3044112172,0.041
9624.5024502444,0.042
9633.9892832249,0.042
9644.187322252,0.043
9654.627628761,0.043
9664.4764865627,0.043
9674.7721167037,0.043
9684.2060978358,0.044
9694.8362436485,0.044
9704.0557881058,0.044
9714.6859339186,0.044
9723.9054783758,0.043
9734.7221322022,0.043
9744.1561133343,0.042
9754.9264429486,0.042
9764.4132759291,0.042
9774.2621337309,0.043
9784.4601727581,0.044
9794.6582117852,0.045
9804.8562508124,0.047
9815.0542898396,0.048
9824.2738342969,0.049
9834.4718733241,0.05
9844.5217489452,0.052
9854.7197879724,0.053
9864.9178269996,0.055
9875.1158660268,0.056
9884.3354104841,0.058
9894.5334495112,0.059
9904.7314885384,0.059
9914.9295275656,0.059
9925.1275665928,0.059
9935.32560562,0.059
9944.8124386005,0.059
9955.0104776277,0.058
9965.4507841366,0.058
9974.9376171171,0.058
9985.377923626,0.058
9994.8647566065,0.059
10005.3050631154,0.059
10015.1539209172,0.06
10025.002778719,0.06
10034.8516365208,0.061
10045.6219661351,0.061
10055.0559472671,0.061
10065.3515774081,0.06
10075.6472075491,0.059
10085.6472075491,0.056
10095.0811886812,0.052
10105.8978425075,0.047
10115.8978425075,0.041
10125.8978425075,0.035
10135.8978425075,0.028
10145.1173869648,0.023
10155.1173869648,0.017
10165.1173869648,0.013
10175.1173869648,0.01
10185.7475327776,0.008
10195.7475327776,0.007
10205.7475327776,0.007
10215.7475327776,0.009
10225.7475327776,0.011
10235.7475327776,0.014
10245.7475327776,0.016
10255.7475327776,0.019
