S,Z
6644.020876,886.510000
6662.739965,887.300000
6681.970450,887.030000
6701.823856,888.030000
6722.359225,888.300000
6743.665778,888.600000
6765.567302,889.380000
6787.661939,889.770000
6810.111012,889.810000
6832.664725,889.500000
6855.002105,889.720000
6876.909160,889.450000
6898.203605,888.820000
6918.749718,889.270000
6938.731862,888.710000
6958.465002,889.090000
6978.175622,889.440000
6998.079144,889.630000
7017.952819,889.490000
7037.732469,889.060000
7057.658753,889.540000
7077.677105,889.430000
7097.611818,889.660000
7117.431481,890.560000
7137.582976,891.090000
7157.621082,890.960000
7177.267399,891.390000
7196.571571,891.820000
7215.765920,891.920000
7234.896771,892.160000
7254.117716,892.470000
7273.405345,892.180000
7292.783564,892.900000
7312.066048,893.500000
7331.305975,893.740000
7350.441027,893.430000
7369.424706,893.780000
7388.361424,894.060000
7407.218954,894.200000
7426.018976,894.590000
7444.706248,894.700000
7463.362131,894.660000
7482.258632,895.360000
7501.396483,895.590000
7520.411252,896.070000
7539.485747,896.570000
7558.422944,896.220000
7577.214231,895.770000
7595.976912,895.760000
7614.700072,895.560000
7633.541394,895.840000
7652.616955,896.130000
7671.539223,896.320000
7690.297103,896.200000
7708.968233,896.180000
7727.580239,896.410000
7746.325705,896.760000
7765.092467,896.920000
7783.982408,897.060000
7802.951514,897.140000
7821.650080,897.620000
7840.130097,897.940000
7858.515166,897.600000
7876.953439,897.410000
7895.502944,897.960000
7914.321214,898.110000
7933.087037,898.120000
7951.781551,898.100000
7970.351189,897.970000
7988.932431,898.150000
8007.633023,898.590000
8026.541176,898.590000
8045.379318,899.730000
8064.064212,900.020000
8082.664932,899.320000
8101.545315,899.740000
8120.579828,900.380000
8139.483067,900.740000
8158.004690,900.800000
8176.148541,900.710000
8194.040231,901.100000
8211.920874,902.210000
8229.696462,903.080000
8247.264106,903.720000
8264.754543,904.130000
8282.205181,904.530000
8299.447435,904.800000
8316.708881,905.450000
8334.060946,906.500000
8351.579980,907.380000
8369.155894,908.280000
8386.866073,908.670000
8404.498916,908.800000
8422.060288,910.120000
8439.688129,911.110000
8457.385013,913.080000
8475.021309,913.850000
8492.554850,914.330000
8509.901548,915.750000
8527.298135,916.630000
8544.380447,917.330000
8561.090639,917.820000
8577.344996,917.860000
8593.357406,918.150000
8609.146272,918.590000
8624.603999,918.750000
8640.025175,919.710000
8655.647329,920.380000
8670.990685,920.620000
8685.618508,920.780000
8699.662064,920.920000
8713.704692,921.000000
8727.659024,921.750000
8741.218605,922.340000
8754.423272,922.540000
8767.620354,922.910000
8780.896372,923.240000
8794.202992,923.500000
8807.486433,923.600000
8820.909676,923.800000
8834.580442,925.040000
8848.693920,925.590000
8863.136601,925.480000
8877.585761,926.260000
8892.335957,926.780000
8907.640497,927.130000
8923.066424,927.370000
8938.515293,927.180000
8954.344878,927.300000
8970.800541,927.450000
8987.379816,927.540000
9003.860718,927.550000
9020.593881,927.660000
9037.500161,928.210000
9054.188628,928.770000
9070.520862,928.570000
9086.638326,928.310000
9102.847878,928.240000
9119.327025,928.390000
9136.070006,928.570000
9153.083654,928.960000
9170.325404,929.530000
9187.495093,928.960000
9204.798758,929.010000
9222.259876,929.300000
9239.624386,929.220000
9256.724541,928.660000
9273.933908,929.350000
9291.552650,929.270000
9309.485276,928.870000
9327.614550,928.980000
9345.824648,928.420000
9364.216692,928.630000
9382.956732,928.730000
9401.782815,928.440000
9420.621041,928.860000
9439.494498,928.850000
9458.216537,928.420000
9476.713545,928.200000
9495.171769,927.750000
9513.894627,927.880000
9533.054426,927.310000
9552.317886,927.040000
9571.750572,927.180000
9591.173351,927.370000
9610.800068,928.250000
9630.677872,928.980000
9650.411863,928.110000
9669.809378,928.210000
9689.029853,928.610000
9708.396392,928.560000
9727.807622,928.300000
9747.408730,928.060000
9767.221251,928.230000
9787.016305,928.070000
9806.774349,928.260000
9826.450189,929.550000
9845.951470,929.690000
9865.110347,929.960000
9883.955896,929.510000
9902.549405,929.520000
9921.280130,929.360000
9940.287638,928.800000
9959.554170,928.330000
9978.864083,929.770000
9998.169929,930.050000
10017.420288,930.080000
10036.492790,930.070000
10055.412605,930.490000
10074.232148,930.890000
10092.964596,930.820000
10111.803972,930.780000
10130.497540,931.090000
10149.108601,930.810000
10167.677473,930.760000
10185.968665,931.210000
10204.116836,931.430000
10222.532776,930.960000
10240.879016,930.950000
10258.983680,931.430000
10277.075053,932.290000
10295.378228,932.790000
10313.721119,933.070000
10332.183144,933.900000
10350.443323,933.810000
10368.373734,933.720000
10385.954371,934.140000
10403.210168,934.130000
10420.143637,933.000000
10437.273817,933.190000
10454.742678,934.060000
10472.210466,933.790000
10489.688060,934.290000
10507.338313,934.740000
10524.980625,935.150000
10542.545445,936.100000
10559.927763,936.110000
10577.150932,936.850000
10594.373311,937.110000
10611.594058,937.070000
10628.695760,937.240000
10645.419218,937.040000
10661.900423,936.800000
10678.832505,936.920000
10696.184449,937.270000
10713.550617,936.850000
10730.921015,936.890000
10748.389530,937.420000
10766.073850,937.880000
10784.015602,939.200000
10801.875587,939.240000
10819.562514,939.720000
10837.106458,940.140000
10854.781826,940.390000
10872.725229,940.910000
10890.943539,941.370000
10909.101874,940.100000
10927.415901,940.540000
10946.200967,940.640000
10964.970389,940.350000
10983.637967,941.340000
11002.265162,940.430000
11020.586325,940.550000
11038.540100,940.920000
11056.361237,940.920000
11074.415562,941.510000
11092.588592,941.690000
11110.693925,941.430000
11128.859326,942.130000
11147.161970,943.200000
11165.369302,943.570000
11183.562333,943.640000
11201.663267,944.560000
11219.929953,945.070000
11238.574430,945.810000
11257.169190,945.950000
11275.379388,946.610000
11293.243992,946.310000
11311.064439,945.940000
11329.017965,946.280000
11347.051855,945.900000
11365.001779,946.340000
11383.016566,945.190000
11401.321767,944.960000
11419.702853,944.770000
11438.039548,944.490000
11456.266613,943.750000
11474.288876,943.280000
11492.265832,943.250000
11510.335124,943.090000
11528.527519,942.700000
11547.116265,943.200000
11566.079064,943.640000
11585.170498,943.460000
11604.367677,943.540000
11623.446809,942.710000
11642.297049,941.590000
11660.677772,940.670000
11678.233541,939.680000
11695.165950,939.100000
11711.881080,938.480000
11728.429926,938.460000
11744.902803,938.140000
11760.911996,937.160000
11776.392759,936.410000
11791.379499,935.860000
11806.151206,935.310000
11820.734187,934.820000
11835.087725,934.400000
11849.251025,934.400000
11863.448662,934.440000
11877.752062,934.160000
11892.256256,933.380000
11906.788101,932.590000
11921.555926,932.100000
11936.426234,931.640000
11951.431928,931.200000
11966.448421,930.850000
11981.585966,931.230000
11996.737224,929.700000
12011.904323,929.270000
12026.979078,928.670000
12041.977327,928.050000
12056.764400,927.300000
12071.257663,926.750000
12085.529357,926.020000
12099.622465,925.780000
12113.605960,925.950000
12127.582846,925.810000
12141.428785,925.130000
12155.247417,924.790000
12168.889883,925.350000
12182.363074,924.910000
12195.778572,924.880000
12209.086580,924.910000
12222.067906,925.260000
12234.717930,925.440000
12246.882104,924.960000
12258.210851,924.640000
12268.180604,924.050000
12277.122880,923.530000
12285.472834,923.570000
