S,G
7868.980841,-0.025714
7893.008719,-0.008740
7917.266174,-0.011131
7941.652768,-0.016402
7966.110036,-0.029030
7990.416133,-0.029622
8014.586194,-0.030203
8038.612395,-0.024973
8062.259708,-0.029179
8085.347436,-0.033784
8107.876699,-0.024857
8130.042046,-0.021655
8151.995766,-0.025053
8173.920435,-0.019157
8196.101351,-0.013976
8218.718895,-0.010169
8241.710602,-0.015223
8264.899489,-0.025874
8288.226951,-0.021863
8311.522306,-0.025756
8334.678746,-0.026774
8357.649729,-0.016543
8380.391663,-0.025504
8402.776937,-0.042885
8424.852280,-0.032163
8446.802340,-0.020501
8468.936177,-0.013102
8491.184933,-0.028316
8513.283386,-0.018553
8534.908059,-0.039769
8555.666236,-0.033240
8575.855432,-0.003963
8596.222682,-0.012275
8617.073163,-0.013909
8638.649538,-0.024100
8660.976037,-0.026426
8684.092581,-0.026821
8707.919544,-0.018047
8732.524286,-0.034546
8757.535562,-0.035184
8782.771718,-0.045966
8808.266945,-0.035693
8834.313698,-0.023803
8860.868062,-0.045943
8887.874863,-0.042952
8915.174334,-0.039561
8942.689623,-0.036343
8970.233832,-0.027229
8997.658647,-0.032817
9024.666962,-0.030731
9051.277580,-0.038706
9077.525403,-0.031241
9103.375440,0.008897
9128.762623,-0.002757
9153.692385,0.003610
9178.021091,-0.001233
9201.391590,-0.006846
9223.662729,0.008980
9245.287089,0.030984
9266.782318,0.039078
9288.534041,0.033561
9310.664350,0.038861
9333.214136,0.039912
9356.114135,0.043231
9379.139750,0.049076
9401.789630,0.041943
9423.768856,0.049137
9445.398074,0.073049
9466.835237,0.072771
9488.127459,0.054480
9509.374073,0.069187
9530.476937,0.036962
9551.440413,0.034822
9572.608895,0.045350
9594.176209,0.036166
9616.233888,0.036722
9638.722749,0.035573
9661.626286,0.037549
9684.866915,0.024526
9708.465201,0.037291
9732.434822,0.036296
9756.815051,0.040197
9781.740939,0.046137
9807.074873,0.038289
9832.858338,0.031415
9859.125106,0.035787
9885.797256,0.024745
9912.596720,0.018657
9939.455458,0.024201
9966.030694,0.016180
9992.207248,0.009169
10017.932769,0.000389
10043.311777,0.010245
10068.375536,0.003591
10093.215663,-0.000805
10117.907358,0.011745
10142.300382,-0.003690
10166.519633,0.010735
10190.735694,-0.000413
10215.169902,0.007776
10240.160021,0.009604
10265.756313,0.012892
10291.683636,0.006942
10317.626987,-0.013491
10343.325061,0.003502
10368.818458,-0.004707
10393.962948,0.000000
10418.703425,-0.001617
10443.212055,0.006120
10467.443459,0.004952
10491.544011,0.003734
10515.789530,0.005362
10540.035474,0.003300
10564.292984,0.014016
10588.453928,-0.006208
10612.279593,-0.004197
10635.734953,0.008527
10658.777617,-0.005642
10681.566759,-0.000878
10704.430106,0.004811
10727.597060,0.008633
10751.101761,0.005956
10774.905982,0.017224
10799.001825,0.010790
10823.299336,0.010701
10847.522843,-0.001651
10871.655611,0.009116
10895.650605,0.007918
10919.375401,-0.019810
10942.887518,0.002977
10966.357996,-0.007243
10989.973880,-0.002117
11013.909364,-0.003760
11038.273914,-0.006567
11062.836886,0.002036
11087.624518,0.009279
11112.623176,-0.000800
11137.835786,0.009122
11163.176985,-0.003946
11188.152407,0.003203
11212.629094,0.009397
11236.817627,0.005788
11261.090977,0.021423
11285.519569,0.033158
11309.863803,0.024236
11334.244935,0.029531
11358.712005,0.035967
11383.230475,0.049351
11407.399688,0.043857
11431.170284,0.038703
11454.745241,0.053871
11478.427051,0.061651
11502.135962,0.048083
11525.955885,0.053317
11550.095163,0.076639
11574.622955,0.042401
11599.222954,0.030081
11623.615516,0.028697
11647.990705,0.022974
11672.297741,0.019747
11696.587575,0.023467
11720.983873,0.015576
11745.638726,0.010546
11770.489224,0.010060
11795.444033,0.007213
11820.546445,0.013943
11845.735904,-0.003970
11870.673272,0.002406
11895.578626,0.020076
11920.630541,-0.004391
11945.637466,0.008798
11970.604058,0.002003
11995.579498,0.002402
12020.652649,0.008774
12045.798673,0.005170
12071.122310,0.025668
12096.372807,0.018217
12121.350030,0.017616
12145.960742,0.026818
12170.308783,0.046000
12194.634937,0.042341
12219.034977,0.031557
12243.354121,0.017270
12267.276645,0.029261
12290.694063,0.017935
