X,Y,Z
474140.894,4436986.71,658.162
474140.768,4436987.595,658.191
474140.636,4436988.478,658.197
474140.502,4436989.383,658.228
474140.375,4436990.272,658.236
474140.245,4436991.175,658.252
474140.115,4436992.075,658.268
474139.93,4436992.969,658.2
474139.863,4436993.846,658.278
474139.722,4436994.743,658.317
474139.574,4436995.64,658.297
474139.427,4436996.532,658.322
474139.274,4436997.431,658.326
474139.154,4436998.325,658.35
474139.02,4436999.226,658.383
474138.877,4437000.125,658.397
474138.724,4437001.021,658.409
474138.582,4437001.904,658.434
474138.394,4437002.791,658.404
474138.238,4437003.682,658.426
474138.08,4437004.583,658.466
474137.914,4437005.477,658.487
474137.773,4437006.364,658.51
474137.627,4437007.259,658.534
474137.471,4437008.149,658.537
474137.33,4437009.044,658.573
474137.185,4437009.931,658.586
474137.035,4437010.81,658.608
474136.881,4437011.697,658.62
474136.732,4437012.587,658.637
474136.565,4437013.462,658.646
474136.396,4437014.352,658.68
474136.228,4437015.22,658.706
474136.061,4437016.096,658.73
474135.882,4437016.971,658.764
474135.701,4437017.84,658.773
474135.523,4437018.72,658.809
474135.338,4437019.582,658.82
474135.163,4437020.45,658.842
474134.977,4437021.309,658.85
474134.788,4437022.174,658.882
474134.595,4437023.04,658.905
474134.399,4437023.895,658.919
474134.202,4437024.746,658.944
474134.003,4437025.588,658.968
474133.803,4437026.431,658.985
474133.591,4437027.298,659.014
474133.387,4437028.142,659.026
474133.176,4437029.001,659.061
474132.988,4437029.824,659.083
474132.708,4437030.669,659.028
474132.499,4437031.503,659.09
474132.269,4437032.342,659.092
474132.038,4437033.173,659.112
474131.789,4437034.012,659.13
474131.628,4437034.835,659.215
474131.326,4437035.663,659.151
474131.139,4437036.484,659.233
474130.889,4437037.32,659.253
474130.598,4437038.164,659.217
474130.344,4437038.992,659.212
474130.078,4437039.809,659.197
474129.81,4437040.631,659.201
474129.534,4437041.442,659.204
474129.267,4437042.273,659.204
474128.983,4437043.078,659.201
474128.713,4437043.907,659.207
474128.445,4437044.719,659.216
474128.171,4437045.535,659.225
474127.891,4437046.365,659.242
474127.623,4437047.179,659.255
474127.34,4437048.008,659.28
474127.066,4437048.825,659.283
474126.79,4437049.646,659.296
474126.513,4437050.466,659.322
474126.242,4437051.267,659.329
474125.963,4437052.094,659.354
474125.676,4437052.921,659.371
474125.395,4437053.75,659.387
474125.113,4437054.578,659.386
474124.826,4437055.383,659.39
474124.545,4437056.191,659.403
474124.26,4437057.005,659.419
474123.973,4437057.823,659.443
474123.692,4437058.646,659.449
474123.403,4437059.469,659.466
474123.121,4437060.281,659.479
474122.84,4437061.093,659.492
474122.564,4437061.911,659.512
474122.285,4437062.734,659.537
474122.002,4437063.548,659.545
474121.719,4437064.372,659.56
474121.437,4437065.203,659.579
474121.15,4437066.018,659.6
474120.862,4437066.833,659.616
474120.578,4437067.64,659.622
474120.292,4437068.459,659.65
474120.008,4437069.286,659.675
474119.728,4437070.1,659.693
474119.439,4437070.924,659.698
474119.158,4437071.746,659.729
474118.871,4437072.569,659.748
474118.583,4437073.376,659.766
474118.292,4437074.191,659.78
474118.011,4437075.021,659.809
474117.718,4437075.849,659.828
474117.431,4437076.672,659.833
474117.149,4437077.502,659.856
474116.857,4437078.309,659.841
474116.565,4437079.13,659.858
474116.265,4437079.948,659.861
474115.983,4437080.777,659.875
474115.671,4437081.609,659.897
474115.389,4437082.425,659.902
474115.105,4437083.238,659.91
474114.808,4437084.062,659.936
474114.515,4437084.881,659.956
474114.218,4437085.703,659.974
474113.918,4437086.538,659.997
474113.632,4437087.36,660.02
474113.334,4437088.197,660.027
474113.04,4437089.014,660.049
474112.752,4437089.841,660.061
474112.463,4437090.67,660.08
474112.183,4437091.495,660.11
474111.894,4437092.332,660.135
474111.632,4437093.144,660.185
474111.337,4437093.97,660.201
474111.048,4437094.793,660.227
474110.741,4437095.62,660.235
474110.462,4437096.442,660.262
474110.169,4437097.271,660.293
474109.885,4437098.102,660.331
474109.593,4437098.93,660.334
474109.305,4437099.763,660.355
474109.029,4437100.587,660.366
474108.736,4437101.418,660.384
474108.444,4437102.235,660.381
474108.145,4437103.037,660.4
474107.858,4437103.831,660.427
474107.574,4437104.629,660.44
474107.276,4437105.441,660.462
474106.976,4437106.25,660.483
474106.684,4437107.043,660.494
474106.418,4437107.83,660.505
474106.149,4437108.6,660.523
474105.86,4437109.39,660.553
474105.586,4437110.168,660.581
474105.301,4437110.956,660.603
474105.017,4437111.733,660.623
474104.735,4437112.507,660.651
474104.457,4437113.281,660.664
474104.18,4437114.051,660.673
474103.886,4437114.831,660.708
474103.602,4437115.597,660.717
474103.327,4437116.361,660.728
474103.047,4437117.131,660.737
474102.756,4437117.893,660.756
474102.478,4437118.648,660.784
474102.205,4437119.424,660.812
474101.899,4437120.197,660.782
474101.638,4437120.965,660.833
474101.318,4437121.727,660.812
474101.036,4437122.501,660.82
474100.75,4437123.263,660.81
474100.468,4437124.034,660.828
474100.195,4437124.795,660.83
474099.91,4437125.558,660.843
474099.631,4437126.341,660.84
474099.365,4437127.108,660.872
474099.064,4437127.887,660.857
474098.76,4437128.676,660.823
474098.495,4437129.439,660.825
474098.229,4437130.199,660.836
474097.964,4437130.969,660.84
474097.697,4437131.754,660.871
474097.418,4437132.526,660.881
474097.147,4437133.292,660.898
474096.876,4437134.065,660.907
474096.592,4437134.845,660.935
474096.324,4437135.612,660.956
474096.053,4437136.385,660.973
474095.783,4437137.176,660.982
474095.505,4437137.971,661.007
474095.238,4437138.752,661.011
474094.971,4437139.52,661.012
474094.716,4437140.284,661.023
474094.452,4437141.051,661.054
474094.175,4437141.817,661.087
474093.915,4437142.587,661.118
474093.627,4437143.368,661.126
474093.341,4437144.162,661.153
474093.072,4437144.928,661.163
474092.788,4437145.697,661.183
474092.506,4437146.471,661.204
474092.227,4437147.235,661.215
474091.92,4437148.019,661.236
474091.633,4437148.787,661.252
474091.335,4437149.555,661.262
474091.022,4437150.315,661.267
474090.728,4437151.065,661.293
474090.423,4437151.824,661.32
474090.102,4437152.575,661.349
474089.79,4437153.338,661.374
474089.463,4437154.097,661.391
474089.126,4437154.847,661.421
474088.774,4437155.593,661.437
474088.449,4437156.335,661.462
474088.09,4437157.085,661.475
474087.738,4437157.825,661.5
474087.369,4437158.568,661.507
474087,4437159.295,661.526
474086.645,4437160.029,661.559
474086.27,4437160.77,661.595
474085.883,4437161.51,661.613
474085.495,4437162.23,661.615
474085.107,4437162.956,661.65
474084.728,4437163.685,661.623
474084.308,4437164.406,661.677
474083.906,4437165.125,661.688
474083.497,4437165.839,661.731
474083.081,4437166.566,661.72
474082.652,4437167.282,661.743
474082.22,4437167.997,661.76
474081.779,4437168.709,661.749
474081.334,4437169.424,661.759
474080.88,4437170.146,661.757
474080.431,4437170.843,661.722
474079.965,4437171.52,661.776
474079.513,4437172.251,661.718
474079.017,4437172.911,661.804
474078.544,4437173.605,661.811
474078.061,4437174.292,661.812
474077.577,4437174.986,661.823
474077.071,4437175.67,661.85
474076.574,4437176.359,661.855
474076.088,4437177.072,661.804
474075.558,4437177.717,661.89
474075.055,4437178.388,661.902
474074.542,4437179.07,661.921
474074.025,4437179.752,661.92
474073.513,4437180.432,661.924
474072.989,4437181.113,661.979
474072.473,4437181.773,661.99
474071.96,4437182.455,661.993
474071.432,4437183.141,661.996
474070.907,4437183.817,662.016
474070.383,4437184.492,662.026
474069.86,4437185.168,662.047
474069.337,4437185.838,662.059
474068.808,4437186.513,662.079
474068.284,4437187.183,662.105
474067.748,4437187.866,662.121
474067.212,4437188.544,662.127
474066.684,4437189.209,662.137
474066.142,4437189.879,662.141
474065.609,4437190.549,662.134
474065.066,4437191.212,662.14
474064.528,4437191.879,662.148
474063.985,4437192.539,662.174
474063.446,4437193.204,662.185
474062.905,4437193.862,662.182
474062.365,4437194.536,662.208
474061.809,4437195.199,662.21
474061.266,4437195.866,662.213
474060.73,4437196.534,662.232
474060.19,4437197.196,662.243
474059.641,4437197.848,662.258
474059.092,4437198.511,662.294
474058.541,4437199.164,662.319
474057.985,4437199.822,662.34
474057.43,4437200.484,662.358
474056.878,4437201.132,662.372
474056.326,4437201.793,662.383
474055.773,4437202.455,662.392
474055.214,4437203.109,662.406
474054.661,4437203.759,662.428
474054.114,4437204.402,662.431
474053.523,4437205.043,662.511
474052.977,4437205.682,662.462
474052.415,4437206.35,662.491
474051.863,4437207.026,662.479
474051.288,4437207.673,662.467
474050.736,4437208.322,662.485
474050.174,4437208.958,662.493
474049.61,4437209.601,662.492
474049.045,4437210.237,662.499
474048.457,4437210.887,662.57
474047.895,4437211.525,662.576
474047.313,4437212.17,662.598
474046.735,4437212.815,662.594
474046.155,4437213.467,662.61
474045.577,4437214.103,662.636
474045.012,4437214.733,662.644
474044.431,4437215.359,662.649
474043.849,4437215.998,662.653
474043.279,4437216.646,662.614
474042.671,4437217.281,662.69
474042.086,4437217.91,662.709
474041.505,4437218.55,662.691
474040.92,4437219.173,662.706
474040.328,4437219.818,662.71
474039.751,4437220.448,662.728
474039.166,4437221.076,662.753
474038.575,4437221.71,662.76
474037.993,4437222.344,662.765
474037.386,4437222.978,662.789
474036.79,4437223.612,662.795
474036.188,4437224.245,662.808
474035.587,4437224.865,662.839
474034.987,4437225.494,662.862
474034.405,4437226.131,662.789
474033.804,4437226.756,662.802
474033.181,4437227.371,662.875
474032.585,4437227.996,662.887
474031.975,4437228.616,662.898
474031.372,4437229.239,662.935
474030.776,4437229.861,662.932
474030.174,4437230.495,662.956
474029.586,4437231.126,662.975
474028.989,4437231.748,663.015
474028.388,4437232.375,663.014
474027.779,4437233.017,663.028
474027.162,4437233.662,663.002
474026.555,4437234.286,663.024
474025.947,4437234.905,663.018
474025.344,4437235.515,663.023
474024.729,4437236.134,663.026
474024.102,4437236.761,663.016
474023.499,4437237.381,663.039
474022.898,4437238.001,663.052
474022.287,4437238.625,663.073
474021.675,4437239.246,663.102
474021.06,4437239.88,663.12
474020.456,4437240.517,663.131
474019.833,4437241.144,663.127
474019.223,4437241.757,663.153
474018.607,4437242.395,663.153
474017.991,4437243.009,663.169
474017.38,4437243.642,663.188
474016.748,4437244.264,663.213
474016.126,4437244.888,663.234
474015.507,4437245.511,663.227
474014.892,4437246.127,663.237
474014.262,4437246.743,663.259
474013.651,4437247.356,663.315
474013.035,4437247.976,663.328
474012.427,4437248.603,663.33
474011.804,4437249.214,663.36
474011.177,4437249.848,663.38
474010.567,4437250.482,663.39
474009.943,4437251.102,663.415
474009.304,4437251.712,663.421
474008.698,4437252.313,663.459
474008.074,4437252.931,663.443
474007.458,4437253.538,663.488
474006.827,4437254.159,663.493
474006.192,4437254.776,663.509
474005.568,4437255.382,663.513
474004.945,4437255.988,663.541
474004.314,4437256.593,663.57
474003.681,4437257.199,663.595
474003.053,4437257.802,663.609
474002.425,4437258.404,663.638
474001.802,4437259.004,663.649
474001.17,4437259.605,663.679
474000.543,4437260.216,663.685
473999.908,4437260.815,663.698
473999.292,4437261.414,663.733
473998.664,4437262.008,663.757
473998.046,4437262.6,663.795
473997.432,4437263.194,663.83
473996.792,4437263.799,663.832
473996.181,4437264.388,663.879
473995.565,4437264.978,663.906
473994.945,4437265.578,663.925
473994.33,4437266.174,663.958
473993.709,4437266.775,663.969
473993.119,4437267.37,664.014
473992.514,4437267.962,664.05
473991.908,4437268.554,664.1
473991.308,4437269.147,664.128
473990.706,4437269.738,664.158
473990.112,4437270.321,664.199
473989.522,4437270.904,664.255
473988.91,4437271.488,664.274
473988.31,4437272.074,664.314
473987.717,4437272.66,664.33
473987.116,4437273.229,664.372
473986.526,4437273.812,664.408
473985.936,4437274.398,664.442
473985.364,4437274.964,664.495
473984.737,4437275.562,664.462
473984.145,4437276.134,664.509
473983.565,4437276.698,664.56
473982.978,4437277.285,664.564
473982.398,4437277.853,664.614
473981.802,4437278.43,664.653
473981.209,4437279.002,664.669
473980.62,4437279.586,664.695
473980.032,4437280.145,664.713
473979.447,4437280.707,664.745
473978.873,4437281.265,664.808
473978.282,4437281.847,664.811
473977.956,4437282.204,663.624
473977.372,4437282.785,663.673
473976.781,4437283.352,663.699
473976.204,4437283.928,663.74
473975.616,4437284.507,663.754
473975.005,4437285.07,663.791
473974.394,4437285.664,663.784
473973.826,4437286.21,663.905
473973.228,4437286.793,663.927
473972.621,4437287.353,663.984
473972.018,4437287.933,664.019
473971.425,4437288.51,664.049
473970.835,4437289.09,664.092
473970.248,4437289.664,664.159
473969.641,4437290.253,664.182
473969.052,4437290.834,664.238
473968.443,4437291.418,664.283
473967.85,4437292.012,664.327
473967.238,4437292.565,664.378
473966.638,4437293.176,664.399
473966.041,4437293.767,664.435
473965.434,4437294.346,664.494
473964.819,4437294.933,664.533
473964.21,4437295.523,664.56
473963.609,4437296.124,664.579
473963.003,4437296.712,664.623
473962.4,4437297.309,664.665
473961.797,4437297.909,664.699
473961.183,4437298.516,664.746
473960.577,4437299.132,664.776
473959.971,4437299.738,664.815
473959.364,4437300.342,664.829
473958.767,4437300.952,664.871
473958.161,4437301.563,664.91
473957.538,4437302.173,664.957
473956.944,4437302.792,665.014
473956.329,4437303.409,665.036
473955.738,4437304.028,665.09
473955.125,4437304.643,665.129
473954.496,4437305.264,665.138
473953.881,4437305.88,665.194
473953.268,4437306.501,665.21
473952.654,4437307.118,665.245
473952.042,4437307.727,665.287
473951.423,4437308.348,665.294
473950.81,4437308.957,665.32
473950.19,4437309.574,665.349
473949.577,4437310.199,665.377
473948.956,4437310.807,665.402
473948.35,4437311.418,665.439
473947.744,4437312.026,665.475
473947.147,4437312.643,665.504
473946.547,4437313.248,665.57
473945.934,4437313.849,665.604
473945.329,4437314.442,665.651
473944.727,4437315.057,665.699
473944.127,4437315.652,665.745
473943.516,4437316.236,665.771
473942.911,4437316.838,665.817
473942.316,4437317.426,665.859
473941.727,4437318.028,665.883
473941.126,4437318.612,665.937
473940.538,4437319.209,665.978
473939.941,4437319.782,666.029
473939.349,4437320.37,666.067
473938.767,4437320.954,666.129
473938.163,4437321.531,666.142
473937.57,4437322.106,666.191
473936.974,4437322.686,666.229
473936.384,4437323.267,666.258
473935.802,4437323.836,666.303
473935.217,4437324.409,666.358
473934.627,4437324.989,666.39
473934.038,4437325.566,666.421
473933.447,4437326.145,666.456
473932.863,4437326.716,666.493
473932.285,4437327.283,666.524
473931.695,4437327.856,666.56
473931.108,4437328.438,666.587
473930.526,4437329.011,666.631
473929.94,4437329.566,666.667
473929.357,4437330.127,666.723
473928.76,4437330.69,666.741
473928.176,4437331.264,666.781
473927.578,4437331.837,666.817
473926.988,4437332.391,666.863
473926.4,4437332.947,666.884
473925.81,4437333.521,666.894
473925.226,4437334.095,666.926
473924.632,4437334.652,666.968
473924.052,4437335.221,666.989
473923.468,4437335.792,667.011
473922.879,4437336.354,667.049
473922.297,4437336.922,667.086
473921.716,4437337.485,667.114
473921.138,4437338.053,667.151
473920.555,4437338.616,667.19
473919.972,4437339.176,667.237
473919.394,4437339.74,667.274
473918.814,4437340.301,667.311
473918.227,4437340.868,667.346
473917.641,4437341.434,667.388
473917.055,4437341.999,667.409
473916.477,4437342.567,667.439
473915.901,4437343.142,667.468
473915.329,4437343.714,667.493
473914.749,4437344.284,667.523
473914.168,4437344.843,667.553
473913.594,4437345.411,667.588
473913.025,4437345.976,667.628
473912.45,4437346.553,667.668
473911.869,4437347.125,667.697
473911.291,4437347.693,667.73
473910.719,4437348.263,667.761
473910.141,4437348.833,667.794
473909.566,4437349.399,667.828
473908.995,4437349.971,667.867
473908.426,4437350.538,667.904
473907.857,4437351.101,667.947
473907.282,4437351.683,667.984
473906.707,4437352.259,668.025
473906.129,4437352.829,668.058
473905.554,4437353.392,668.102
473904.991,4437353.956,668.13
473904.423,4437354.515,668.173
473903.844,4437355.078,668.218
473903.264,4437355.641,668.259
473902.691,4437356.208,668.309
473902.114,4437356.766,668.342
473901.548,4437357.328,668.388
473900.981,4437357.893,668.429
473900.406,4437358.457,668.468
473899.836,4437359.021,668.512
473899.262,4437359.581,668.557
473898.693,4437360.144,668.591
473898.122,4437360.707,668.643
473897.548,4437361.284,668.667
473896.978,4437361.856,668.697
473896.403,4437362.419,668.73
473895.839,4437362.98,668.799
473895.275,4437363.544,668.848
473894.697,4437364.111,668.905
473894.111,4437364.686,668.929
473893.522,4437365.256,668.954
473892.94,4437365.821,668.99
473892.362,4437366.384,669.022
473891.79,4437366.957,669.057
473891.207,4437367.518,669.083
473890.63,4437368.089,669.124
473890.058,4437368.662,669.149
473889.494,4437369.238,669.178
473888.937,4437369.822,669.214
473888.385,4437370.399,669.275
473887.812,4437370.978,669.293
473887.246,4437371.549,669.313
473886.698,4437372.123,669.404
473886.124,4437372.695,669.409
473885.55,4437373.263,669.444
473884.975,4437373.843,669.452
473884.411,4437374.431,669.486
473883.865,4437375.021,669.544
473883.306,4437375.605,669.57
473882.767,4437376.21,669.587
473882.211,4437376.802,669.617
473881.668,4437377.396,669.656
473881.13,4437377.981,669.687
473880.607,4437378.581,669.726
473880.058,4437379.176,669.754
473879.516,4437379.771,669.811
473878.96,4437380.374,669.834
473878.435,4437380.98,669.877
473877.914,4437381.592,669.901
473877.399,4437382.193,669.963
473876.872,4437382.796,670.002
473876.366,4437383.413,670.052
473875.852,4437384.032,670.071
473875.337,4437384.645,670.107
473874.833,4437385.279,670.141
473874.326,4437385.905,670.189
473873.834,4437386.529,670.224
473873.34,4437387.152,670.26
473872.858,4437387.797,670.295
473872.392,4437388.448,670.346
473871.904,4437389.101,670.379
473871.433,4437389.754,670.415
473870.963,4437390.411,670.448
473870.509,4437391.07,670.507
473870.044,4437391.724,670.517
473869.582,4437392.392,670.555
473869.141,4437393.063,670.593
473868.694,4437393.718,670.627
473868.244,4437394.389,670.656
473867.81,4437395.058,670.697
473867.391,4437395.744,670.745
473866.969,4437396.432,670.785
473866.544,4437397.118,670.823
473866.146,4437397.808,670.86
473865.755,4437398.506,670.896
473865.369,4437399.207,670.92
473864.965,4437399.907,670.95
473864.579,4437400.617,670.966
473864.213,4437401.312,671.013
473863.839,4437402.012,671.027
473863.461,4437402.711,671.071
473863.082,4437403.419,671.109
473862.706,4437404.13,671.138
473862.355,4437404.84,671.17
473861.996,4437405.557,671.194
473861.633,4437406.271,671.241
473861.273,4437406.986,671.276
473860.923,4437407.697,671.304
473860.582,4437408.425,671.335
473860.243,4437409.151,671.382
473859.895,4437409.877,671.422
473859.564,4437410.619,671.451
473859.236,4437411.354,671.497
473858.924,4437412.109,671.539
473858.607,4437412.851,671.557
473858.301,4437413.595,671.595
473858.005,4437414.348,671.635
473857.717,4437415.101,671.675
473857.429,4437415.856,671.72
473857.149,4437416.608,671.75
473856.88,4437417.364,671.797
473856.622,4437418.123,671.832
473856.366,4437418.882,671.873
473856.112,4437419.653,671.927
473855.871,4437420.419,671.966
473855.628,4437421.176,672.01
473855.413,4437421.946,672.044
473855.193,4437422.709,672.096
473854.971,4437423.485,672.128
473854.762,4437424.257,672.168
473854.547,4437425.023,672.216
473854.341,4437425.795,672.252
473854.139,4437426.564,672.289
473853.955,4437427.337,672.326
473853.738,4437428.094,672.364
473853.53,4437428.85,672.395
473853.332,4437429.611,672.444
473853.138,4437430.374,672.482
473852.945,4437431.145,672.527
473852.75,4437431.911,672.563
473852.56,4437432.677,672.589
473852.37,4437433.441,672.628
473852.195,4437434.196,672.671
473852.014,4437434.955,672.701
473851.83,4437435.718,672.74
473851.649,4437436.482,672.793
473851.456,4437437.24,672.834
473851.27,4437437.993,672.873
473851.089,4437438.745,672.888
473850.902,4437439.505,672.937
473850.719,4437440.27,672.975
473850.537,4437441.025,673.02
473850.357,4437441.775,673.048
473850.171,4437442.524,673.087
473849.996,4437443.272,673.123
473849.812,4437444.026,673.179
473849.633,4437444.78,673.218
473849.454,4437445.54,673.247
473849.268,4437446.29,673.285
473849.091,4437447.045,673.334
473848.922,4437447.808,673.374
473848.76,4437448.562,673.406
473848.584,4437449.322,673.444
473848.417,4437450.078,673.469
473848.238,4437450.832,673.509
473848.068,4437451.588,673.535
473847.893,4437452.341,673.586
473847.712,4437453.1,673.636
473847.533,4437453.855,673.662
473847.354,4437454.618,673.684
473847.184,4437455.384,673.719
473847.006,4437456.153,673.749
473846.836,4437456.921,673.789
473846.665,4437457.691,673.812
473846.484,4437458.459,673.843
473846.313,4437459.229,673.867
473846.139,4437460,673.891
473845.954,4437460.769,673.931
473845.779,4437461.54,673.967
473845.596,4437462.321,674.005
473845.419,4437463.101,674.044
473845.246,4437463.876,674.082
473845.062,4437464.649,674.116
473844.883,4437465.429,674.167
473844.713,4437466.206,674.198
473844.541,4437466.982,674.249
473844.359,4437467.765,674.283
473844.176,4437468.553,674.331
473844.004,4437469.342,674.376
473843.819,4437470.129,674.425
473843.64,4437470.912,674.465
473843.465,4437471.692,674.521
473843.281,4437472.476,674.557
473843.091,4437473.257,674.597
473842.908,4437474.045,674.643
473842.731,4437474.839,674.687
473842.546,4437475.626,674.735
473842.346,4437476.417,674.77
473842.152,4437477.206,674.799
473841.959,4437477.993,674.858
473841.76,4437478.787,674.882
473841.558,4437479.578,674.905
473841.363,4437480.372,674.961
473841.178,4437481.163,674.975
473840.988,4437481.954,675.006
473840.796,4437482.756,675.05
473840.608,4437483.565,675.086
473840.422,4437484.367,675.122
473840.229,4437485.171,675.156
473840.035,4437485.98,675.189
473839.846,4437486.778,675.226
473839.655,4437487.575,675.256
473839.468,4437488.371,675.292
473839.275,4437489.174,675.326
473839.076,4437489.984,675.382
473838.886,4437490.802,675.403
473838.686,4437491.614,675.439
473838.476,4437492.422,675.471
473838.282,4437493.226,675.482
473838.089,4437494.022,675.547
473837.9,4437494.83,675.609
473837.704,4437495.645,675.627
473837.499,4437496.455,675.683
473837.302,4437497.257,675.691
473837.104,4437498.082,675.752
473836.917,4437498.882,675.829
473836.711,4437499.693,675.807
473836.521,4437500.5,675.835
473836.313,4437501.313,675.883
473836.126,4437502.119,675.895
473835.935,4437502.918,675.917
473835.742,4437503.723,675.937
473835.549,4437504.538,675.964
473835.345,4437505.341,675.997
473835.155,4437506.147,676.018
473834.962,4437506.952,676.03
473834.758,4437507.757,676.126
473834.579,4437508.563,676.094
473834.397,4437509.371,676.121
473834.171,4437510.165,676.203
473833.981,4437510.971,676.23
473833.795,4437511.77,676.275
473833.592,4437512.572,676.287
473833.384,4437513.375,676.321
473833.187,4437514.186,676.359
473832.992,4437514.997,676.345
473832.802,4437515.809,676.359
473832.604,4437516.618,676.379
473832.406,4437517.436,676.43
473832.209,4437518.245,676.461
473832.034,4437519.052,676.459
473831.838,4437519.883,676.513
473831.645,4437520.685,676.504
473831.448,4437521.52,676.523
473831.245,4437522.321,676.525
473831.056,4437523.132,676.557
473830.856,4437523.952,676.579
473830.656,4437524.768,676.604
473830.458,4437525.583,676.631
473830.27,4437526.41,676.655
473830.063,4437527.241,676.72
473829.868,4437528.067,676.734
473829.671,4437528.892,676.768
473829.478,4437529.716,676.779
473829.277,4437530.545,676.804
473829.078,4437531.371,676.839
473828.869,4437532.205,676.869
473828.669,4437533.037,676.876
473828.456,4437533.866,676.883
473828.262,4437534.694,676.923
473828.072,4437535.526,676.903
473827.883,4437536.36,676.937
473827.687,4437537.184,676.966
473827.48,4437538.014,676.979
473827.301,4437538.843,677.024
473827.115,4437539.677,677.033
473826.92,4437540.507,677.069
473826.728,4437541.336,677.106
473826.528,4437542.171,677.113
473826.328,4437543.002,677.155
473826.14,4437543.838,677.177
473825.943,4437544.661,677.208
473825.755,4437545.493,677.218
473825.572,4437546.323,677.26
473825.289,4437547.072,678.532
473825.092,4437547.904,678.546
473824.882,4437548.718,678.609
473824.688,4437549.543,678.641
473824.505,4437550.383,678.633
473824.292,4437551.211,678.66
473824.114,4437552.049,678.667
473823.908,4437552.866,678.719
473823.713,4437553.693,678.737
473823.527,4437554.523,678.739
473823.323,4437555.353,678.786
473823.126,4437556.191,678.796
473822.925,4437557.017,678.85
473822.731,4437557.841,678.835
473822.517,4437558.665,678.858
473822.308,4437559.494,678.869
473822.103,4437560.33,678.887
473821.9,4437561.16,678.9
473821.688,4437561.976,678.937
473821.48,4437562.791,678.945
473821.266,4437563.606,678.977
473821.054,4437564.435,679
473820.836,4437565.269,679.003
473820.617,4437566.101,679.011
473820.404,4437566.926,679.025
473820.182,4437567.743,679.052
473819.967,4437568.563,679.081
473819.77,4437569.378,679.09
473819.525,4437570.222,679.129
473819.342,4437571.04,679.133
473819.08,4437571.874,679.204
473818.854,4437572.711,679.218
473818.638,4437573.551,679.242
473818.41,4437574.39,679.255
473818.199,4437575.21,679.273
473817.969,4437576.04,679.294
473817.72,4437576.89,679.332
473817.521,4437577.704,679.354
473817.268,4437578.576,679.399
473817.036,4437579.404,679.427
473816.804,4437580.238,679.467
473816.568,4437581.075,679.496
473816.335,4437581.92,679.508
473816.09,4437582.761,679.528
473815.843,4437583.596,679.555
473815.591,4437584.446,679.555
473815.336,4437585.277,679.616
473815.073,4437586.122,679.639
473814.799,4437586.959,679.592
473814.534,4437587.796,679.602
473814.284,4437588.629,679.661
473814.003,4437589.47,679.645
473813.745,4437590.305,679.698
473813.485,4437591.142,679.734
473813.195,4437591.977,679.75
473812.924,4437592.804,679.795
473812.649,4437593.654,679.793
473812.349,4437594.483,679.826
473812.068,4437595.33,679.857
473811.761,4437596.153,679.874
473811.461,4437596.978,679.9
473811.152,4437597.809,679.918
473810.839,4437598.639,679.932
473810.52,4437599.459,679.958
473810.199,4437600.295,679.97
473809.872,4437601.121,679.992
473809.537,4437601.95,680.003
473809.179,4437602.761,680.06
473808.843,4437603.571,680.114
473808.507,4437604.381,680.134
473808.157,4437605.194,680.153
473807.804,4437606.015,680.184
473807.453,4437606.834,680.214
473807.098,4437607.64,680.256
473806.738,4437608.453,680.279
473806.368,4437609.262,680.312
473806,4437610.069,680.344
473805.631,4437610.876,680.358
473805.254,4437611.672,680.39
473804.879,4437612.475,680.423
473804.491,4437613.275,680.447
473804.102,4437614.067,680.479
473803.706,4437614.86,680.488
473803.309,4437615.649,680.519
473802.916,4437616.431,680.546
473802.509,4437617.208,680.566
473802.105,4437617.982,680.596
473801.699,4437618.762,680.637
473801.286,4437619.541,680.668
473800.86,4437620.322,680.691
473800.438,4437621.096,680.712
473800.018,4437621.862,680.752
473799.594,4437622.634,680.772
473799.171,4437623.402,680.805
473798.744,4437624.161,680.834
473798.322,4437624.923,680.853
473797.871,4437625.69,680.885
473797.43,4437626.442,680.926
473796.989,4437627.197,680.944
473796.538,4437627.94,680.969
473796.082,4437628.683,680.996
473795.618,4437629.431,681.022
473795.147,4437630.173,681.06
473794.683,4437630.916,681.078
473794.212,4437631.645,681.102
473793.743,4437632.367,681.138
473793.273,4437633.097,681.158
473792.798,4437633.821,681.2
473792.311,4437634.549,681.226
473791.822,4437635.267,681.259
473791.334,4437635.989,681.303
473790.842,4437636.709,681.329
473790.346,4437637.417,681.366
473789.849,4437638.121,681.398
473789.344,4437638.825,681.421
473788.831,4437639.529,681.454
473788.314,4437640.229,681.481
473787.803,4437640.921,681.503
473787.289,4437641.606,681.541
473786.773,4437642.297,681.563
473786.241,4437642.984,681.603
473785.716,4437643.663,681.646
473785.176,4437644.341,681.677
473784.639,4437645.016,681.706
473784.1,4437645.688,681.743
473783.551,4437646.365,681.765
473783.005,4437647.022,681.825
473782.462,4437647.688,681.854
473781.901,4437648.35,681.87
473781.336,4437649.019,681.894
473780.772,4437649.68,681.937
473780.207,4437650.342,681.957
473779.638,4437650.99,681.979
473779.076,4437651.638,682.036
473778.5,4437652.29,682.053
473777.919,4437652.942,682.091
473777.332,4437653.594,682.123
473776.747,4437654.24,682.153
473776.169,4437654.897,682.184
473775.591,4437655.54,682.223
473774.993,4437656.178,682.253
473774.396,4437656.817,682.287
