s,g
2557.0798403607,0.017
2566.5138214927,0.018
2576.8094516337,0.019
2586.8094516337,0.02
2596.2434327658,0.022
2607.0600865922,0.023
2616.4940677242,0.025
2626.7896978652,0.026
2636.7896978652,0.028
2646.2236789973,0.029
2657.0403328237,0.03
2666.4743139557,0.031
2677.2909677821,0.033
2686.7249489142,0.034
2696.1589300462,0.036
2706.9755838726,0.037
2716.4095650047,0.039
2726.4095650047,0.04
2736.7051951457,0.041
2746.7051951457,0.042
2757.0008252866,0.042
2766.4348064187,0.043
2776.4348064187,0.043
2786.4348064187,0.044
2796.7304365597,0.044
2806.7304365597,0.044
2816.1644176917,0.043
2826.1644176917,0.043
2836.9810715181,0.043
2846.4150526502,0.043
2856.4150526502,0.043
2866.7106827912,0.043
2876.1446639232,0.043
2886.9613177496,0.042
2896.3952988817,0.042
2906.3952988817,0.041
2916.6909290227,0.04
2926.1249101547,0.039
2936.1249101547,0.037
2946.4205402957,0.036
2956.4205402957,0.034
2965.8545214278,0.032
2976.6711752542,0.03
2986.1051563862,0.028
2996.1051563862,0.026
3006.4007865272,0.024
3016.4007865272,0.023
3026.6964166682,0.021
3036.1303978003,0.019
3046.9470516266,0.017
3056.3810327587,0.014
3065.8150138908,0.012
3076.6316677171,0.01
3086.0656488492,0.009
3096.0656488492,0.007
3106.3612789902,0.005
3116.3612789902,0.003
3126.6569091312,0.002
3136.0908902632,0
3146.0908902632,-0.001
3156.3865204042,-0.002
3166.3865204042,-0.003
3175.8205015363,-0.004
3186.6371553627,-0.004
3196.0711364947,-0.005
3206.0711364947,-0.005
3216.3667666357,-0.005
3226.3667666357,-0.006
3236.3667666357,-0.006
3245.8007477678,-0.006
3256.6174015942,-0.005
3266.0513827262,-0.005
3276.0513827262,-0.005
3286.681528539,-0.005
3295.9010729962,-0.005
3305.9010729962,-0.005
3316.531218809,-0.006
3325.7507632663,-0.006
3336.380909079,-0.006
3346.2804040156,-0.006
3355.4999484729,-0.005
3366.1300942856,-0.005
3375.3496387429,-0.004
3385.9797845557,-0.003
3395.8792794923,-0.002
3405.8792794923,0
3416.509425305,0.001
3425.7289697623,0.003
3435.7289697623,0.005
3445.7289697623,0.008
3455.7289697623,0.01
3465.7289697623,0.013
3476.359115575,0.016
3485.7930967071,0.019
3496.0887268481,0.021
3505.5227079801,0.024
3516.3393618065,0.026
3525.7733429386,0.028
3536.0689730796,0.029
3545.5029542116,0.031
3555.7985843526,0.032
3565.2325654847,0.033
3575.5281956257,0.033
3585.5281956257,0.034
3595.8238257667,0.034
3606.1194559076,0.034
3615.5534370397,0.034
3625.8490671807,0.033
3635.2830483127,0.033
3645.5786784537,0.032
3655.5786784537,0.031
3665.8743085947,0.029
3676.1699387357,0.028
3685.6039198678,0.026
3695.0379009998,0.024
3705.8545548262,0.021
3715.8545548262,0.019
3725.2885359583,0.016
3735.2885359583,0.013
3745.2885359583,0.01
3755.2885359583,0.006
3765.1880308949,0.003
3775.1880308949,0
3785.1880308949,-0.003
3795.1880308949,-0.005
3805.1880308949,-0.008
3815.4836610359,-0.01
3824.9176421679,-0.012
3835.2132723089,-0.014
3845.5089024499,-0.015
3855.3577602517,-0.017
3864.8445932322,-0.018
3875.2848997411,-0.019
3885.72520625,-0.019
3894.7805913882,-0.02
3904.9786304153,-0.02
3915.1766694425,-0.02
3925.3747084697,-0.019
3935.5727474969,-0.019
3944.7922919542,-0.018
3954.8421675753,-0.018
3964.8920431964,-0.017
3974.9419188176,-0.017
3984.9419188176,-0.016
3994.9917944387,-0.015
4004.9917944387,-0.014
4014.9917944387,-0.013
4024.9917944387,-0.012
4034.9917944387,-0.012
4045.0416700598,-0.011
4055.0416700598,-0.011
4065.0416700598,-0.011
4075.0416700598,-0.011
4085.0416700598,-0.011
4095.0915456809,-0.01
4105.2895847081,-0.01
4114.3449698462,-0.009
4124.5430088734,-0.008
4134.5928844945,-0.007
4144.7909235217,-0.006
4154.8407991429,-0.004
4164.890674764,-0.003
4175.0887137912,-0.001
4184.3082582485,0
4194.7485647574,0.001
4204.2353977379,0.002
4214.6757042468,0.003
4225.1160107557,0.003
4234.6028437362,0.004
4245.0431502451,0.004
4254.5299832256,0.004
4264.0168162061,0.004
4274.3124463471,0.003
4285.0827759614,0.003
4294.9316337632,0.002
4304.780491565,0.001
4314.6293493668,-0.001
4324.4782071686,-0.002
4334.7738373095,-0.004
4344.6226951113,-0.005
4354.4715529131,-0.007
4364.3204107149,-0.008
4374.1692685167,-0.009
4384.0181263185,-0.009
4393.8669841203,-0.01
4404.1626142613,-0.01
4414.9329438756,-0.011
4424.7818016774,-0.012
4434.6306594792,-0.014
4444.1174924597,-0.015
4454.5577989686,-0.017
4464.4066567704,-0.019
4473.8934897509,-0.021
4484.3337962598,-0.022
4493.8206292403,-0.024
4504.2609357492,-0.025
4513.7477687297,-0.026
4524.1880752386,-0.027
4534.6283817475,-0.027
4543.8479262048,-0.028
4554.2882327137,-0.028
4564.4862717409,-0.028
4573.9731047214,-0.027
4584.1711437486,-0.027
4594.6114502575,-0.026
4603.8309947148,-0.025
4614.029033742,-0.023
4624.4693402509,-0.022
4633.6888847082,-0.02
4643.8869237354,-0.018
4654.0849627626,-0.016
4664.5252692715,-0.014
4673.7448137288,-0.011
4683.942852756,-0.009
4694.3831592649,-0.006
4703.6027037222,-0.003
4713.8007427494,0
4723.9987817765,0.003
4734.4390882855,0.006
4743.6586327427,0.008
4753.8566717699,0.011
4764.0547107971,0.013
4773.5415437776,0.015
4783.7395828048,0.017
4793.937621832,0.018
4804.3779283409,0.02
4813.5974727982,0.021
4823.7955118254,0.022
4833.9935508526,0.022
4844.4338573615,0.023
4853.6534018188,0.023
4863.851440846,0.024
4874.0494798731,0.024
4883.5363128536,0.024
4893.7343518808,0.024
4903.932390908,0.024
4913.4192238885,0.024
