s,z
3465.7289697623,765.681609045
3476.359115575,765.851691378
3485.7930967071,766.0309370195
3496.0887268481,766.2471452525
3505.5227079801,766.4735607997
3516.3393618065,766.7547937991
3525.7733429386,767.0189452708
3536.0689730796,767.3175185449
3545.5029542116,767.60997196
3555.7985843526,767.9394321245
3565.2325654847,768.2507535019
3575.5281956257,768.5905092965
3585.5281956257,768.9305092965
3595.8238257667,769.2805607213
3606.1194559076,769.6306121461
3615.5534370397,769.9513675046
3625.8490671807,770.2911232993
3635.2830483127,770.6024446766
3645.5786784537,770.9319048411
3655.5786784537,771.2419048411
3665.8743085947,771.5404781152
3676.1699387357,771.8287557592
3685.6039198678,772.0740392686
3695.0379009998,772.3004548158
3705.8545548262,772.5276045461
3715.8545548262,772.7176045461
3725.2885359583,772.8685482442
3735.2885359583,772.9985482442
3745.2885359583,773.0985482442
3755.2885359583,773.1585482442
3765.1880308949,773.1882467291
3775.1880308949,773.1882467291
3785.1880308949,773.1582467291
3795.1880308949,773.1082467291
3805.1880308949,773.0282467291
3815.4836610359,772.9252904276
3824.9176421679,772.8120826541
3835.2132723089,772.6679438321
3845.5089024499,772.51350938
3855.3577602517,772.3460787973
3864.8445932322,772.1753158037
3875.2848997411,771.97694998
3885.72520625,771.7785841564
3894.7805913882,771.5974764536
3904.9786304153,771.3935156731
3915.1766694425,771.1895548925
3925.3747084697,770.995792151
3935.5727474969,770.8020294095
3944.7922919542,770.6360776092
3954.8421675753,770.4551798481
3964.8920431964,770.2843319625
3974.9419188176,770.1134840769
3984.9419188176,769.9534840769
3994.9917944387,769.8027359426
4004.9917944387,769.6627359426
4014.9917944387,769.5327359426
4024.9917944387,769.4127359426
4034.9917944387,769.2927359426
4045.0416700598,769.1821873108
4055.0416700598,769.0721873108
4065.0416700598,768.9621873108
4075.0416700598,768.8521873108
4085.0416700598,768.7421873108
4095.0915456809,768.6416885546
4105.2895847081,768.5397081643
4114.3449698462,768.4582096981
4124.5430088734,768.3766253859
4134.5928844945,768.3062762565
4144.7909235217,768.2450880223
4154.8407991429,768.2048885199
4164.890674764,768.174738893
4175.0887137912,768.164540854
4184.3082582485,768.164540854
4194.7485647574,768.1749811605
4204.2353977379,768.1939548264
4214.6757042468,768.225275746
4225.1160107557,768.2565966655
4234.6028437362,768.2945439974
4245.0431502451,768.3363052234
