y,x,z
4504141.68,425120.155,976.911
4504142.054,425118.187,976.997
4504142.423,425116.219,977.087
4504142.777,425114.25,977.174
4504143.124,425112.282,977.25
4504143.47,425110.31,977.333
4504143.812,425108.335,977.411
4504144.144,425106.361,977.499
4504144.47,425104.389,977.579
4504144.788,425102.411,977.652
4504145.099,425100.43,977.737
4504145.396,425098.451,977.814
4504145.694,425096.476,977.903
4504145.981,425094.496,977.978
4504146.26,425092.51,978.059
4504146.536,425090.525,978.135
4504146.803,425088.535,978.209
4504147.322,425084.556,978.34
4504147.322,425084.556,978.34
4504147.571,425082.566,978.406
4504147.813,425080.574,978.468
4504148.051,425078.582,978.528
4504148.286,425076.585,978.595
4504148.515,425074.587,978.657
4504148.749,425072.586,978.722
4504148.974,425070.584,978.777
4504149.194,425068.586,978.843
4504149.41,425066.587,978.908
4504149.623,425064.583,978.98
4504149.829,425062.581,979.049
4504150.028,425060.572,979.127
4504150.413,425056.559,979.273
4504150.413,425056.559,979.273
4504150.608,425054.545,979.327
4504150.803,425052.536,979.376
4504150.991,425050.523,979.43
4504151.177,425048.513,979.484
4504151.358,425046.5,979.542
4504151.538,425044.486,979.607
4504151.717,425042.468,979.661
4504151.89,425040.45,979.723
4504152.062,425038.427,979.779
4504152.233,425036.404,979.835
4504152.404,425034.385,979.881
4504152.571,425032.366,979.943
4504152.74,425030.337,980
4504152.905,425028.308,980.045
4504153.08,425026.283,980.07
4504153.246,425024.256,980.108
4504153.415,425022.226,980.158
4504153.581,425020.193,980.213
4504153.747,425018.16,980.26
4504153.91,425016.125,980.309
4504154.077,425014.084,980.353
4504154.244,425012.047,980.396
4504154.405,425010.009,980.448
4504154.569,425007.968,980.503
4504154.732,425005.924,980.549
4504154.896,425003.881,980.589
4504155.06,425001.836,980.632
4504155.218,424999.782,980.686
4504155.381,424997.733,980.725
4504155.54,424995.685,980.763
4504155.703,424993.636,980.797
4504155.866,424991.577,980.849
4504156.026,424989.52,980.897
4504156.185,424987.457,980.936
4504156.348,424985.405,980.957
4504156.505,424983.343,980.989
4504156.669,424981.277,981.033
4504156.825,424979.21,981.085
4504156.983,424977.144,981.127
4504157.146,424975.082,981.157
4504157.302,424973.006,981.202
4504157.466,424970.935,981.234
4504157.627,424968.861,981.266
4504157.785,424966.784,981.307
4504157.943,424964.705,981.345
4504158.095,424962.626,981.396
4504158.267,424960.541,981.388
4504158.427,424958.458,981.416
4504158.591,424956.373,981.437
4504158.752,424954.287,981.467
4504158.909,424952.195,981.496
4504159.232,424948.012,981.539
4504159.232,424948.012,981.539
4504159.556,424943.821,981.597
4504159.556,424943.821,981.597
4504159.719,424941.724,981.626
4504159.881,424939.626,981.651
4504160.044,424937.526,981.673
4504160.207,424935.419,981.704
4504160.369,424933.313,981.726
4504160.533,424931.205,981.739
4504160.698,424929.1,981.748
4504160.866,424926.987,981.766
4504161.03,424924.874,981.778
4504161.197,424922.763,981.781
4504161.362,424920.652,981.795
4504161.527,424918.534,981.811
4504161.691,424916.419,981.836
4504161.847,424914.306,981.854
4504162.012,424912.187,981.873
4504162.178,424910.068,981.893
4504162.342,424907.948,981.911
4504162.508,424905.834,981.922
4504162.672,424903.718,981.934
4504162.834,424901.598,981.954
4504162.989,424899.485,981.965
4504163.315,424895.261,981.996
4504163.315,424895.261,981.996
4504163.477,424893.152,982.013
4504163.635,424891.047,982.028
4504163.799,424888.945,982.041
4504163.956,424886.842,982.052
4504164.117,424884.737,982.065
4504164.275,424882.639,982.076
4504164.431,424880.548,982.083
4504164.587,424878.449,982.097
4504164.748,424876.356,982.106
4504164.905,424874.266,982.107
4504165.063,424872.177,982.112
4504165.218,424870.092,982.116
4504165.375,424868.012,982.122
4504165.53,424865.926,982.137
4504165.69,424863.845,982.146
4504165.848,424861.773,982.151
4504166.003,424859.702,982.164
4504166.159,424857.63,982.188
4504166.314,424855.558,982.21
4504166.472,424853.487,982.227
4504166.631,424851.426,982.23
4504166.796,424849.368,982.237
4504166.957,424847.305,982.251
4504167.119,424845.247,982.262
4504167.444,424841.145,982.279
4504167.444,424841.145,982.279
4504167.607,424839.096,982.295
4504167.77,424837.048,982.313
4504167.933,424835.003,982.323
4504168.1,424832.962,982.331
4504168.265,424830.92,982.338
4504168.437,424828.885,982.343
4504168.604,424826.85,982.352
4504168.771,424824.816,982.356
4504168.94,424822.788,982.369
4504169.107,424820.758,982.387
4504169.274,424818.733,982.4
4504169.443,424816.709,982.408
4504169.612,424814.688,982.42
4504169.781,424812.67,982.43
4504169.948,424810.655,982.442
4504170.129,424808.638,982.463
4504170.306,424806.625,982.471
4504170.477,424804.62,982.486
4504170.65,424802.61,982.494
4504170.82,424800.604,982.507
4504170.995,424798.605,982.517
4504171.17,424796.601,982.536
4504171.346,424794.602,982.554
4504171.519,424792.605,982.564
4504171.698,424790.61,982.575
4504171.873,424788.61,982.593
4504172.046,424786.618,982.608
4504172.227,424784.627,982.614
4504172.604,424780.643,982.626
4504172.604,424780.643,982.626
4504172.998,424776.669,982.636
4504172.998,424776.669,982.636
4504173.408,424772.693,982.655
4504173.408,424772.693,982.655
4504173.615,424770.71,982.666
4504174.064,424766.75,982.663
4504174.064,424766.75,982.663
4504174.297,424764.768,982.675
4504174.755,424760.808,982.705
4504174.755,424760.808,982.705
4504175.761,424752.905,982.732
4504175.761,424752.905,982.732
4504175.761,424752.905,982.732
4504175.761,424752.905,982.732
4504176.023,424750.941,982.734
4504176.287,424748.972,982.735
4504176.562,424746.999,982.754
4504176.836,424745.027,982.774
4504177.117,424743.06,982.78
4504177.404,424741.092,982.786
4504177.695,424739.122,982.787
4504177.992,424737.158,982.794
4504178.295,424735.191,982.798
4504178.606,424733.229,982.807
4504178.916,424731.265,982.811
4504179.233,424729.307,982.824
4504179.555,424727.345,982.835
4504179.885,424725.381,982.846
4504180.221,424723.42,982.855
4504180.565,424721.462,982.862
4504180.914,424719.505,982.868
4504181.269,424717.55,982.887
4504181.627,424715.596,982.9
4504181.997,424713.645,982.911
4504182.374,424711.695,982.925
4504182.757,424709.74,982.942
4504183.15,424707.796,982.956
4504183.55,424705.849,982.965
4504183.958,424703.904,982.975
4504184.374,424701.963,982.981
4504184.798,424700.023,983
4504185.235,424698.086,983.014
4504185.675,424696.148,983.039
4504186.128,424694.216,983.054
4504186.595,424692.285,983.066
4504187.071,424690.357,983.084
4504187.557,424688.434,983.096
4504188.053,424686.514,983.106
4504188.557,424684.591,983.114
4504189.071,424682.674,983.126
4504189.594,424680.762,983.131
4504190.13,424678.848,983.146
4504190.675,424676.94,983.158
4504191.23,424675.039,983.168
4504191.796,424673.137,983.18
4504192.37,424671.235,983.193
4504192.954,424669.336,983.203
4504193.545,424667.438,983.211
4504194.148,424665.549,983.205
4504194.759,424663.669,983.203
4504195.38,424661.777,983.222
4504196.005,424659.892,983.243
4504196.638,424658.005,983.246
4504197.282,424656.127,983.238
4504197.931,424654.245,983.229
4504198.587,424652.369,983.228
4504199.253,424650.494,983.232
4504199.921,424648.622,983.234
4504200.6,424646.752,983.239
4504201.284,424644.883,983.246
4504201.979,424643.015,983.26
4504202.681,424641.144,983.266
4504203.392,424639.274,983.274
4504204.111,424637.41,983.269
4504204.836,424635.545,983.27
4504205.57,424633.682,983.273
4504206.307,424631.818,983.278
4504207.047,424629.958,983.285
4504207.803,424628.096,983.287
4504208.565,424626.233,983.283
4504209.341,424624.382,983.27
4504210.116,424622.525,983.274
4504210.901,424620.669,983.281
4504211.693,424618.817,983.283
4504212.497,424616.967,983.274
4504213.312,424615.117,983.271
4504214.133,424613.273,983.271
4504214.964,424611.427,983.275
4504215.805,424609.585,983.271
4504216.653,424607.748,983.264
4504217.512,424605.909,983.256
4504218.375,424604.071,983.263
4504219.253,424602.236,983.263
4504220.137,424600.403,983.257
4504221.027,424598.572,983.247
4504221.925,424596.745,983.232
4504222.83,424594.915,983.234
4504223.744,424593.088,983.236
4504418.167,424210.391,980.665
4504418.655,424208.399,980.668
4504419.142,424206.409,980.672
4504419.623,424204.412,980.678
4504420.099,424202.415,980.692
4504420.576,424200.424,980.687
4504421.057,424198.44,980.687
4504421.537,424196.445,980.696
4504422.013,424194.453,980.708
4504422.484,424192.469,980.74
4504423.443,424188.487,980.749
4504423.443,424188.487,980.749
4504424.908,424182.516,980.726
4504424.908,424182.516,980.726
4504424.908,424182.516,980.726
4504425.397,424180.53,980.72
4504425.882,424178.545,980.715
4504426.373,424176.555,980.71
4504426.855,424174.56,980.721
4504427.353,424172.577,980.71
4504427.84,424170.587,980.701
4504428.33,424168.605,980.703
4504428.81,424166.62,980.742
4504429.308,424164.632,980.748
4504429.809,424162.649,980.754
4504430.31,424160.663,980.76
4504430.814,424158.68,980.765
4504431.321,424156.695,980.765
4504431.828,424154.716,980.763
4504432.369,424152.73,980.692
4504432.885,424150.748,980.704
4504433.399,424148.768,980.714
4504433.916,424146.795,980.718
4504434.441,424144.818,980.73
4504434.969,424142.841,980.733
4504435.499,424140.874,980.742
4504436.033,424138.905,980.747
4504436.577,424136.935,980.752
4504437.123,424134.968,980.757
4504437.674,424133.001,980.763
4504438.228,424131.038,980.757
4504438.789,424129.073,980.749
4504439.35,424127.109,980.754
4504439.914,424125.152,980.756
4504440.488,424123.192,980.758
4504441.064,424121.234,980.761
4504441.645,424119.278,980.76
4504442.228,424117.323,980.757
4504442.818,424115.373,980.756
4504443.414,424113.422,980.762
4504444.011,424111.473,980.766
4504444.616,424109.532,980.773
4504445.227,424107.583,980.771
4504445.847,424105.634,980.778
4504446.465,424103.695,980.781
4504447.088,424101.758,980.794
4504447.717,424099.82,980.799
4504448.353,424097.883,980.805
4504448.998,424095.952,980.81
4504449.646,424094.019,980.818
4504450.299,424092.088,980.817
4504450.957,424090.159,980.819
4504451.616,424088.234,980.813
4504452.287,424086.312,980.807
4504452.961,424084.387,980.813
4504453.641,424082.468,980.824
4504454.322,424080.558,980.839
4504455.011,424078.647,980.856
4504455.711,424076.734,980.859
4504456.427,424074.827,980.858
4504457.139,424072.917,980.862
4504457.855,424071.013,980.874
4504458.572,424069.11,980.881
4504459.301,424067.207,980.886
4504460.037,424065.304,980.886
4504460.777,424063.396,980.887
4504461.524,424061.497,980.891
4504462.278,424059.597,980.893
4504463.038,424057.693,980.897
4504463.803,424055.794,980.895
4504464.571,424053.896,980.901
4504465.347,424051.998,980.907
4504466.127,424050.098,980.915
4504466.917,424048.197,980.92
4504467.707,424046.303,980.919
4504468.501,424044.411,980.925
4504469.301,424042.514,980.941
4504470.111,424040.617,980.944
4504470.925,424038.724,980.943
4504471.746,424036.831,980.939
4504472.566,424034.936,980.945
4504473.39,424033.043,980.947
4504474.222,424031.154,980.946
4504475.059,424029.263,980.947
4504475.899,424027.368,980.961
4504476.746,424025.473,980.97
4504477.594,424023.577,980.981
4504478.447,424021.686,980.985
4504479.3,424019.796,980.991
4504480.158,424017.907,981.006
4504481.02,424016.018,981.024
4504481.891,424014.128,981.038
4504482.763,424012.236,981.048
4504483.639,424010.351,981.05
4504484.517,424008.46,981.06
4504485.394,424006.57,981.072
4504486.282,424004.684,981.08
4504487.185,424002.811,981.039
4504488.081,424000.925,981.044
4504488.979,423999.041,981.052
4504489.884,423997.157,981.06
4504490.795,423995.273,981.062
4504491.707,423993.388,981.07
4504492.618,423991.5,981.088
4504493.534,423989.618,981.087
4504494.461,423987.733,981.09
4504495.389,423985.843,981.09
4504496.321,423983.958,981.096
4504497.249,423982.079,981.097
4504498.181,423980.194,981.103
4504499.117,423978.309,981.107
4504417.237,424196.014,980.68
4504416.751,424198,980.661
4504415.781,424201.971,980.643
4504415.781,424201.971,980.643
4504415.287,424203.949,980.631
4504414.798,424205.925,980.621
4504414.302,424207.902,980.615
4504413.808,424209.875,980.608
4504413.307,424211.845,980.595
4504412.805,424213.809,980.585
4504412.299,424215.766,980.575
4504411.279,424219.678,980.588
4504411.279,424219.678,980.588
4504410.761,424221.632,980.594
4504410.241,424223.583,980.598
4504409.715,424225.535,980.599
4504409.184,424227.484,980.59
4504408.634,424229.427,980.558
4504408.097,424231.367,980.542
4504407.553,424233.308,980.536
4504407.004,424235.249,980.529
4504406.448,424237.183,980.519
4504405.887,424239.121,980.504
4504405.319,424241.053,980.491
4504404.746,424242.984,980.48
4504403.59,424246.834,980.464
4504403.59,424246.834,980.464
4504403.003,424248.756,980.461
4504402.41,424250.676,980.465
4504401.812,424252.591,980.466
4504401.21,424254.506,980.473
4504400.602,424256.423,980.468
4504399.99,424258.333,980.464
4504399.37,424260.239,980.457
4504398.748,424262.146,980.449
4504398.12,424264.05,980.436
4504397.49,424265.95,980.427
4504396.854,424267.849,980.413
4504396.21,424269.746,980.401
4504395.561,424271.64,980.387
4504394.252,424275.415,980.372
4504394.252,424275.415,980.372
4504393.588,424277.301,980.369
4504392.241,424281.066,980.363
4504392.241,424281.066,980.363
4504391.559,424282.943,980.359
4504390.871,424284.818,980.353
4504390.179,424286.691,980.349
4504389.477,424288.556,980.347
4504388.766,424290.421,980.337
4504388.051,424292.279,980.332
4504387.331,424294.137,980.333
4504386.603,424295.989,980.331
4504385.117,424299.683,980.331
4504385.117,424299.683,980.331
4504384.367,424301.519,980.326
4504382.826,424305.184,980.33
4504382.826,424305.184,980.33
4504382.045,424307.009,980.338
4504379.655,424312.456,980.338
4504379.655,424312.456,980.338
4504379.655,424312.456,980.338
4504378.839,424314.262,980.338
4504378.019,424316.065,980.345
4504376.348,424319.651,980.348
4504376.348,424319.651,980.348
4504375.502,424321.439,980.345
4504374.653,424323.221,980.34
4504373.795,424325,980.345
4504372.93,424326.776,980.35
4504372.07,424328.549,980.354
4504371.194,424330.319,980.353
4504370.313,424332.083,980.354
4504368.531,424335.595,980.349
4504368.531,424335.595,980.349
4504366.73,424339.092,980.362
4504366.73,424339.092,980.362
4504365.822,424340.834,980.374
4504364.912,424342.574,980.388
4504363.074,424346.043,980.415
4504363.074,424346.043,980.415
4504157.153,424908.984,981.931
4504157.153,424908.984,981.931
4504156.979,424911.029,981.91
4504156.819,424913.068,981.871
4504156.645,424915.115,981.863
4504156.479,424917.165,981.852
4504155.992,424923.313,981.822
4504155.992,424923.313,981.822
4504155.992,424923.313,981.822
4504155.829,424925.368,981.811
4504155.67,424927.42,981.793
4504155.515,424929.472,981.779
4504155.366,424931.522,981.758
4504155.214,424933.576,981.741
4504155.062,424935.632,981.727
4504154.912,424937.687,981.702
4504154.761,424939.745,981.675
4504154.608,424941.806,981.651
4504154.457,424943.862,981.618
4504154.3,424945.918,981.587
4504154.14,424947.978,981.56
4504153.984,424950.038,981.535
4504153.827,424952.095,981.511
4504153.667,424954.155,981.488
4504153.508,424956.218,981.465
4504153.348,424958.285,981.447
4504153.185,424960.352,981.415
4504153.029,424962.415,981.381
4504152.869,424964.487,981.363
4504152.71,424966.558,981.337
4504152.553,424968.629,981.299
4504152.394,424970.7,981.256
4504152.234,424972.773,981.218
4504152.066,424974.85,981.169
4504151.904,424976.924,981.125
4504151.747,424978.996,981.092
4504151.587,424981.081,981.058
4504151.429,424983.164,981.02
4504151.266,424985.244,980.98
4504151.107,424987.329,980.948
4504150.951,424989.418,980.922
4504150.788,424991.504,980.874
4504150.628,424993.591,980.836
4504150.467,424995.682,980.798
4504150.306,424997.777,980.759
4504150.142,424999.871,980.714
4504149.978,425001.966,980.671
4504149.821,425004.062,980.64
4504149.649,425006.161,980.58
4504149.481,425008.262,980.526
4504149.316,425010.361,980.478
4504149.154,425012.465,980.437
4504148.993,425014.568,980.403
4504148.797,425016.673,980.305
4504148.631,425018.778,980.256
4504148.462,425020.882,980.198
4504148.287,425022.985,980.144
4504148.115,425025.091,980.096
4504147.937,425027.199,980.052
4504147.761,425029.305,979.994
4504147.586,425031.41,979.938
4504147.408,425033.517,979.876
4504147.229,425035.622,979.817
4504147.053,425037.726,979.755
4504146.874,425039.834,979.694
4504146.692,425041.938,979.629
4504146.505,425044.042,979.558
4504146.315,425046.146,979.489
4504146.123,425048.254,979.421
4504145.928,425050.359,979.347
4504145.724,425052.458,979.268
4504145.517,425054.562,979.189
4504145.309,425056.663,979.12
4504145.097,425058.764,979.056
4504144.884,425060.87,978.991
4504144.668,425062.974,978.93
4504144.441,425065.075,978.848
4504144.209,425067.179,978.771
4504143.975,425069.281,978.699
4504143.738,425071.382,978.629
4504143.493,425073.479,978.549
4504143.24,425075.58,978.483
4504142.985,425077.681,978.405
4504142.726,425079.774,978.333
4504142.462,425081.871,978.262
4504142.193,425083.973,978.197
4504141.923,425086.065,978.126
4504141.646,425088.16,978.055
4504141.363,425090.266,977.977
4504141.079,425092.36,977.892
4504140.773,425094.45,977.789
4504140.455,425096.538,977.682
4504140.143,425098.628,977.59
4504139.821,425100.717,977.509
4504139.492,425102.804,977.426
4504139.165,425104.893,977.349
4504138.814,425106.98,977.246
4504138.461,425109.062,977.157
4504138.092,425111.143,977.049
4504137.72,425113.226,976.962
4504137.341,425115.3,976.878
4504136.954,425117.379,976.785
4504136.559,425119.458,976.695
4504136.158,425121.529,976.603
4504135.745,425123.6,976.516
4504135.327,425125.671,976.434
4504134.898,425127.742,976.343
4504134.463,425129.807,976.246
4504133.559,425133.936,976.056
4504119.615,425182.747,973.653
4504109.794,425208.553,972.369
4504109.794,425208.553,972.369
4504109.794,425208.553,972.369
4504109.794,425208.553,972.369
4504109.794,425208.553,972.369
4504109.794,425208.553,972.369
4504109.794,425208.553,972.369
4504109.794,425208.553,972.369
4504109.794,425208.553,972.369
4504109.794,425208.553,972.369
4504109.794,425208.553,972.369
4504108.15,425212.482,972.186
4504108.15,425212.482,972.186
4504108.15,425212.482,972.186
4504108.15,425212.482,972.186
4504108.15,425212.482,972.186
4504108.15,425212.482,972.186
4504108.15,425212.482,972.186
4504108.15,425212.482,972.186
4504107.323,425214.436,972.093
4504105.628,425218.342,971.901
4504105.628,425218.342,971.901
4504104.765,425220.286,971.797
4504103.895,425222.22,971.689
4504103.014,425224.153,971.589
4504100.304,425229.938,971.299
4504100.304,425229.938,971.299
4504100.304,425229.938,971.299
4504099.384,425231.854,971.194
4504098.45,425233.766,971.093
4504097.506,425235.674,970.994
4504096.555,425237.575,970.897
4504093.641,425243.264,970.615
4504093.641,425243.264,970.615
4504093.641,425243.264,970.615
4504092.651,425245.152,970.516
4504091.65,425247.036,970.417
4504090.644,425248.915,970.32
4504089.628,425250.791,970.217
4504088.604,425252.663,970.123
4504087.575,425254.532,970.029
4504086.535,425256.399,969.928
4504085.489,425258.257,969.827
4504084.437,425260.118,969.729
4504083.383,425261.975,969.633
4504082.32,425263.823,969.526
4504081.254,425265.678,969.428
4504080.185,425267.527,969.332
4504079.11,425269.372,969.239
4504078.033,425271.213,969.142
4504076.96,425273.064,969.057
4504075.874,425274.908,968.962
4504074.789,425276.75,968.861
4504073.703,425278.586,968.761
4504072.612,425280.425,968.662
4504071.521,425282.265,968.571
4504070.434,425284.105,968.475
4504069.341,425285.944,968.376
4504068.246,425287.781,968.279
4504067.147,425289.618,968.18
4504066.045,425291.454,968.071
4504064.944,425293.289,967.97
4504063.842,425295.124,967.871
4504062.74,425296.957,967.776
4504061.633,425298.793,967.677
4504060.525,425300.626,967.58
4504059.42,425302.457,967.474
4504058.307,425304.289,967.374
4504057.197,425306.12,967.275
4504056.08,425307.953,967.172
4504054.963,425309.779,967.066
4504053.844,425311.612,966.963
4504052.736,425313.442,966.859
4504051.625,425315.279,966.767
4504050.505,425317.12,966.676
4504049.383,425318.959,966.578
4504048.258,425320.796,966.471
4504047.133,425322.635,966.37
4504046.006,425324.477,966.273
4504044.884,425326.323,966.175
4504042.634,425330.014,965.971
4504042.634,425330.014,965.971
4504041.507,425331.862,965.874
4504040.382,425333.717,965.776
4504039.256,425335.571,965.684
4504038.132,425337.425,965.592
4504037.008,425339.282,965.496
4504035.882,425341.145,965.405
4504034.756,425343.01,965.31
4504033.633,425344.876,965.216
4504032.515,425346.744,965.127
4504031.392,425348.617,965.032
4504030.267,425350.493,964.936
4504029.148,425352.366,964.835
4504028.023,425354.236,964.726
4504026.899,425356.112,964.632
4504025.776,425357.986,964.543
4504024.648,425359.866,964.456
4504023.521,425361.746,964.367
4504022.391,425363.627,964.266
4504021.256,425365.505,964.174
4504020.121,425367.39,964.081
4504018.99,425369.271,963.991
4504017.853,425371.153,963.895
4504016.714,425373.035,963.802
4504015.576,425374.921,963.71
4504014.434,425376.808,963.615
4504013.287,425378.695,963.519
4504012.147,425380.58,963.426
4504011.004,425382.469,963.337
4504009.86,425384.36,963.242
4504008.716,425386.251,963.145
4504007.569,425388.141,963.052
4504006.42,425390.027,962.954
4504005.277,425391.914,962.862
4504004.139,425393.802,962.773
4504002.986,425395.708,962.683
4504001.825,425397.615,962.589
4504000.672,425399.519,962.487
4503999.522,425401.418,962.384
4503998.372,425403.314,962.288
4503997.22,425405.221,962.201
4503996.069,425407.132,962.118
4503994.914,425409.035,962.017
4503993.753,425410.945,961.925
4503992.597,425412.854,961.83
4503991.448,425414.765,961.74
4503990.288,425416.68,961.642
4503987.979,425420.509,961.445
4503987.979,425420.509,961.445
4503986.822,425422.417,961.34
4503985.661,425424.327,961.237
4503984.495,425426.249,961.145
4503983.331,425428.174,961.043
4503981.003,425432.006,960.842
4503981.003,425432.006,960.842
4503979.835,425433.926,960.743
4503978.662,425435.846,960.653
4503977.492,425437.765,960.556
4503976.322,425439.683,960.467
4503975.145,425441.605,960.375
4503973.966,425443.528,960.276
4503972.784,425445.449,960.182
4503971.609,425447.37,960.08
4503970.427,425449.297,959.982
4503969.243,425451.224,959.88
4503968.064,425453.146,959.771
4503966.882,425455.069,959.674
4503965.698,425456.999,959.581
4503964.512,425458.931,959.486
4503963.332,425460.86,959.39
4503962.145,425462.791,959.29
4503960.964,425464.725,959.192
4503959.779,425466.661,959.097
4503958.588,425468.594,958.998
4503957.401,425470.529,958.898
4503956.212,425472.465,958.802
4503955.02,425474.403,958.702
4503953.832,425476.338,958.597
4503952.635,425478.278,958.496
4503951.444,425480.218,958.403
4503950.251,425482.153,958.295
4503949.054,425484.092,958.199
4503947.861,425486.037,958.111
4503946.663,425487.981,958.018
4503945.467,425489.923,957.917
4503944.265,425491.866,957.81
4503943.068,425493.808,957.704
4503941.868,425495.754,957.61
4503940.669,425497.701,957.516
4503939.468,425499.65,957.413
4503938.27,425501.601,957.314
4503937.074,425503.552,957.214
4503935.874,425505.504,957.109
4503934.676,425507.459,957.006
4503933.48,425509.414,956.906
4503932.28,425511.366,956.809
4503931.085,425513.322,956.714
4503929.897,425515.286,956.629
4503928.708,425517.244,956.538
4503926.319,425521.162,956.337
4503926.319,425521.162,956.337
4503925.129,425523.127,956.247
4503923.939,425525.086,956.156
4503922.75,425527.043,956.059
4503921.57,425529.004,955.972
4503920.38,425530.968,955.884
4503919.2,425532.93,955.802
4503918.019,425534.896,955.715
4503916.837,425536.86,955.627
4503915.652,425538.816,955.529
4503914.477,425540.782,955.444
4503913.306,425542.745,955.36
4503912.134,425544.708,955.28
4503910.962,425546.669,955.194
4503909.794,425548.635,955.105
4503908.624,425550.603,955.028
4503907.454,425552.568,954.934
4503906.294,425554.534,954.851
4503905.132,425556.501,954.759
4503903.979,425558.469,954.662
4503902.821,425560.437,954.571
4503901.665,425562.41,954.486
4503900.516,425564.384,954.39
4503899.375,425566.355,954.292
4503898.228,425568.328,954.193
4503897.083,425570.303,954.105
4503895.948,425572.279,954.016
4503894.817,425574.249,953.932
4503893.69,425576.233,953.861
4503892.58,425578.217,953.783
4503891.476,425580.207,953.725
4503890.366,425582.204,953.663
4503889.264,425584.201,953.578
4503888.17,425586.193,953.481
4503887.095,425588.182,953.404
4503886.029,425590.183,953.348
4503884.969,425592.196,953.307
4503883.916,425594.212,953.253
4503882.876,425596.218,953.181
4503881.838,425598.23,953.11
4503880.812,425600.248,953.051
4503879.802,425602.268,952.994
4503878.799,425604.288,952.944
4503877.794,425606.321,952.891
4503876.809,425608.346,952.824
4503875.835,425610.373,952.763
4503874.862,425612.404,952.715
4503873.903,425614.436,952.676
4503872.951,425616.477,952.637
4503871.089,425620.559,952.526
4503871.089,425620.559,952.526
4503870.164,425622.603,952.469
4503869.254,425624.651,952.419
4503868.357,425626.696,952.369
4503867.474,425628.741,952.32
4503866.593,425630.793,952.288
4503865.726,425632.852,952.249
4503864.871,425634.909,952.2
4503864.029,425636.968,952.155
4503863.201,425639.027,952.115
4503862.377,425641.091,952.077
4503861.571,425643.156,952.049
4503860.78,425645.223,952.036
4503859.996,425647.295,951.998
4503859.21,425649.37,951.96
4503858.448,425651.449,951.941
4503857.679,425653.527,951.89
4503856.936,425655.611,951.861
4503856.203,425657.696,951.83
4503855.475,425659.787,951.787
4503854.771,425661.876,951.757
4503854.074,425663.967,951.728
4503853.39,425666.064,951.707
4503852.726,425668.16,951.682
4503852.064,425670.255,951.66
4503851.414,425672.356,951.643
4503850.778,425674.462,951.627
4503850.165,425676.565,951.597
4503849.556,425678.668,951.578
4503848.959,425680.776,951.563
4503848.374,425682.883,951.546
4503847.795,425684.989,951.53
4503847.224,425687.096,951.507
4503846.673,425689.21,951.492
4503846.127,425691.316,951.473
4503845.592,425693.429,951.455
4503845.068,425695.541,951.44
4503844.553,425697.649,951.429
4503844.047,425699.76,951.417
4503843.554,425701.872,951.41
4503843.067,425703.985,951.397
4503842.591,425706.095,951.385
4503842.126,425708.208,951.378
4503841.671,425710.32,951.372
4503841.225,425712.429,951.363
4503840.79,425714.542,951.356
4503840.364,425716.656,951.342
4503839.947,425718.759,951.335
4503839.539,425720.872,951.33
4503838.761,425725.096,951.316
4503838.761,425725.096,951.316
4503838.377,425727.206,951.304
4503838.006,425729.32,951.296
4503837.648,425731.431,951.288
4503837.295,425733.541,951.281
4503836.952,425735.652,951.27
4503836.622,425737.767,951.26
4503836.301,425739.878,951.249
4503835.982,425741.994,951.235
4503835.671,425744.109,951.218
4503756.94,426143.11,949.126
4503756.665,426145.246,949.113
4503756.145,426149.515,949.09
4503756.145,426149.515,949.09
4503755.891,426151.649,949.087
4503755.641,426153.787,949.075
4503755.394,426155.924,949.066
4503755.154,426158.062,949.047
4503754.918,426160.196,949.031
4503754.458,426164.467,949.017
4503754.458,426164.467,949.017
4503754.236,426166.606,949.009
4503754.015,426168.741,949.001
4503753.58,426173.021,948.962
4503753.58,426173.021,948.962
4503753.37,426175.156,948.945
4503753.17,426177.287,948.939
4503752.964,426179.428,948.931
4503752.76,426181.568,948.922
4503752.564,426183.702,948.906
4503752.365,426185.839,948.89
4503752.172,426187.981,948.876
4503751.983,426190.117,948.859
4503751.798,426192.25,948.841
4503751.615,426194.388,948.833
4503751.435,426196.523,948.823
4503751.256,426198.658,948.808
4503751.082,426200.796,948.793
4503750.914,426202.931,948.782
4503750.742,426205.067,948.776
4503750.583,426207.203,948.768
4503750.431,426209.333,948.767
4503750.274,426211.475,948.77
4503750.121,426213.611,948.76
4503749.97,426215.746,948.746
4503749.82,426217.881,948.732
4503749.675,426220.016,948.715
4503749.537,426222.154,948.7
4503749.397,426224.286,948.677
4503749.262,426226.424,948.661
4503749.129,426228.559,948.639
4503748.999,426230.694,948.61
4503748.873,426232.834,948.587
4503748.743,426234.973,948.557
4503748.618,426237.111,948.53
4503748.494,426239.248,948.504
4503748.371,426241.393,948.488
4503748.251,426243.54,948.466
4503748.129,426245.683,948.446
4503748.012,426247.833,948.42
4503747.779,426252.127,948.365
4503747.779,426252.127,948.365
4503747.661,426254.278,948.346
4503747.547,426256.434,948.333
4503747.435,426258.585,948.305
4503747.323,426260.741,948.277
4503747.218,426262.897,948.257
4503747.108,426265.058,948.235
4503747.001,426267.214,948.22
4503746.903,426269.379,948.2
4503746.807,426271.538,948.173
4503746.71,426273.707,948.152
4503746.618,426275.874,948.122
4503746.525,426278.042,948.095
4503746.439,426280.208,948.068
