S,G
11497.902655,0.000000
11500.047433,-0.006061
11502.193048,-0.004661
11504.339702,-0.006988
11506.483224,-0.004665
11508.619932,-0.005616
11510.758709,-0.001403
11512.916433,-0.007879
11515.072190,-0.000464
11517.221240,-0.005584
11519.369306,-0.005586
11521.515879,-0.011181
11523.666548,-0.004185
11525.818418,-0.003253
11527.967531,-0.007445
11530.117743,-0.006046
11532.267011,-0.008375
11534.420293,-0.006502
11536.570840,-0.004650
11538.723458,-0.004181
11540.879301,-0.005102
11543.031598,-0.006969
11545.183466,-0.007900
11547.344392,-0.001388
11549.502375,-0.006951
11551.650901,-0.009309
11553.808804,-0.006488
11555.965061,-0.008812
11558.117876,-0.001858
11560.278229,0.000463
11562.435218,-0.004636
11564.580659,-0.008390
11566.740239,-0.003704
11568.900056,-0.001852
11571.054171,-0.006963
11573.211879,-0.005561
11575.374182,-0.008324
11577.529906,-0.003711
11579.688984,-0.007874
11581.844841,-0.007422
11584.004791,-0.004167
11586.169462,-0.006006
11588.327063,-0.003244
11590.486771,-0.007408
11592.649698,-0.011096
11594.810795,-0.004627
11596.971424,-0.004628
11599.135382,-0.006470
11601.297355,-0.011564
11603.451620,-0.008820
11605.612717,-0.006015
11607.779305,-0.000923
11609.940402,-0.009717
11612.103134,-0.011559
11614.269079,-0.012466
11616.438003,-0.009221
11618.600330,-0.011099
11620.765994,-0.013391
11622.928084,-0.012025
11625.095550,-0.007382
11627.260345,-0.006005
11629.422272,-0.009251
11631.590048,-0.006920
11633.760200,-0.008294
11635.931228,-0.005527
11638.105647,-0.003219
11640.269562,-0.008318
11642.431300,-0.003701
11644.604383,-0.003681
11646.776792,-0.005524
11648.943239,-0.006462
11651.110936,-0.006920
11672.805971,-0.004609
11674.974405,-0.002767
11677.142635,-0.005073
11679.313960,-0.007829
11681.486480,-0.010587
11683.655025,-0.005995
11685.819743,-0.008777
11687.989544,-0.003226
11690.159855,-0.002304
11692.330387,-0.003225
11694.496612,-0.005540
11696.665950,-0.004610
11698.847902,-0.005958
11701.027109,-0.006424
11703.194218,-0.004614
11705.356578,-0.009712
11707.526795,-0.009216
11709.706296,-0.009176
11711.879607,-0.010583
11714.043978,-0.005544
11718.386284,-0.003915
11720.557839,-0.005526
11722.728866,-0.003685
11724.901880,-0.002761
11727.071983,-0.002765
11729.243128,0.000000
11731.415908,-0.000460
11733.590558,-0.004139
11735.761236,-0.005989
11737.935360,-0.002300
11740.111881,-0.002297
11742.286072,-0.010579
11744.460916,-0.004598
11746.635220,-0.005979
11748.802276,-0.005537
11750.968291,0.002308
11753.141363,0.005062
11755.311905,-0.002304
11757.482911,0.001382
11759.658531,-0.006435
11761.832056,-0.009202
11764.001962,-0.008295
11766.169671,-0.003229
11768.338958,-0.005993
11770.514607,-0.003217
11772.684585,-0.009217
11774.852674,-0.008302
11777.025738,-0.004142
11779.196711,-0.003685
11781.363525,-0.004154
11783.531526,0.000923
11785.704409,-0.003682
11787.882652,-0.012854
11790.052548,-0.016591
11792.207322,-0.011602
11794.371766,0.001386
11796.551152,0.008259
11798.730363,-0.004589
11800.896159,-0.010620
11803.046374,-0.005581
11805.205688,0.002779
11807.377119,0.001842
11809.558641,-0.006418
11811.724641,-0.003232
11813.877972,-0.013003
11816.049369,-0.000921
11818.220979,-0.001842
11820.383581,-0.002774
11822.541745,-0.005097
11824.707531,-0.006002
11829.044847,-0.004842
11831.200077,-0.003248
11833.356350,-0.000928
11835.524864,-0.000922
11837.685998,-0.006015
11839.843947,-0.009731
11842.000810,-0.009273
11844.162365,-0.003238
11846.320633,-0.003707
11848.478828,-0.006024
11850.635961,-0.007417
11852.800995,-0.004157
11854.956997,-0.004638
11857.102025,-0.006527
11859.260058,-0.005561
11861.421142,-0.001851
11863.576324,-0.005568
11865.729733,-0.002322
11867.887336,-0.005098
12021.736175,-0.006662
12023.982055,0.000445
12026.232335,-0.003555
12028.481257,-0.006670
12030.727538,-0.015136
12032.980468,-0.009321
12035.240268,-0.012833
12037.491673,-0.005774
12039.747654,-0.008422
12042.006691,-0.002656
12044.268319,-0.005748
12046.533195,-0.006181
12048.801429,-0.006613
12051.065731,-0.004858
12053.338844,-0.001320
12055.606881,-0.002645
12057.876260,-0.002203
12060.149086,-0.007920
12062.426225,0.000878
12064.707019,-0.006577
12066.985608,-0.007900
12069.267823,-0.005258
12071.551665,-0.009195
12073.837330,-0.007875
12076.121653,-0.006129
12078.413827,-0.002618
12080.702088,-0.010051
12082.995893,-0.004796
12085.289515,-0.006104
12087.582854,-0.004360
12089.882340,-0.004349
12092.179908,-0.002611
12094.480469,-0.004347
12096.786109,-0.007373
12099.085313,-0.005654
12101.390393,-0.005640
12103.693553,-0.000434
12106.005076,-0.005191
12108.307801,-0.004343
12110.616832,-0.006063
12112.924216,-0.002600
12115.232561,-0.000866
12117.546400,-0.008644
12119.855021,-0.004332
12122.161305,-0.003902
12124.465140,-0.002604
12126.776834,-0.000865
12129.084998,-0.012564
12131.388679,-0.007814
12133.693154,-0.008245
12135.998064,-0.003905
12138.296047,-0.011314
12140.594918,-0.002610
12142.892564,-0.003047
12145.184480,-0.008726
12147.481437,-0.010013
12149.769853,-0.007866
12152.056723,-0.006996
12154.347957,-0.002182
12156.628527,-0.001315
12158.899392,-0.007486
12161.175206,-0.004833
12163.451836,-0.014056
12165.730562,-0.005705
12167.996023,-0.006180
12170.265340,-0.011898
12172.528609,-0.016348
12174.802295,-0.007037
12177.057844,-0.008424
12179.317007,0.001771
12181.569320,0.004440
12183.831131,-0.002653
12186.082155,0.000000
12188.340405,-0.028341
12190.581127,-0.019190
12192.831247,-0.004444
12195.078944,0.000445
12197.312510,-0.013431
12199.544272,-0.012994
12201.786684,-0.004905
12204.027148,-0.004463
12206.251852,-0.009439
12208.475255,-0.004947
12210.697951,0.003599
12212.912925,-0.001354
12215.131359,-0.007212
12217.359149,-0.012120
12219.593402,-0.010294
12221.804921,-0.006783
12224.004944,-0.003636
12226.211707,0.003625
12228.424789,-0.007682
12230.640923,-0.013086
12232.851718,-0.011308
12235.049602,-0.008645
12237.246905,-0.003641
12239.446562,-0.002273
12241.643965,-0.007736
12243.843882,-0.005455
12246.033362,-0.003654
12248.224047,-0.013238
12250.419114,0.002733
12252.609307,-0.011871
12254.793374,-0.009615
12256.972276,-0.003213
12259.158703,-0.008233
12261.339859,-0.005043
12263.515659,-0.007813
12265.690487,-0.001379
12270.030462,-0.004608
12272.195537,-0.011085
12274.366552,-0.008752
12276.531552,-0.002309
12278.698558,0.000461
12280.863641,-0.005543
12283.023941,-0.002777
12285.182330,-0.009729
12287.342799,0.000463
12289.502718,-0.012037
12291.659822,-0.007417
12293.813128,-0.001393
12295.962014,-0.008842
12298.124516,0.000925
12300.284474,-0.008796
12302.437710,-0.001858
12304.589520,-0.009759
12306.747067,-0.008343
12308.905156,-0.010658
12311.063320,0.015291
12313.211624,0.000931
12315.372322,0.003240
12317.524862,-0.003717
12319.674754,-0.010698
12321.828331,-0.006965
12323.987936,-0.009724
12326.139365,-0.010691
12328.297205,-0.003707
12330.445275,-0.006052
12332.600006,-0.004641
12334.760359,-0.003240
12336.917937,-0.006489
12339.068110,-0.008371
12341.219131,-0.001395
12343.372005,-0.009290
12345.528334,-0.006956
12347.681985,-0.015323
12349.832818,-0.013018
12351.990722,-0.005098
12354.155234,-0.007392
12356.317303,-0.012026
12358.474446,-0.010199
12360.622234,-0.006984
12362.765024,-0.006067
12364.913586,-0.008378
12367.072433,-0.012507
12369.231502,-0.010190
12371.387463,-0.004174
12373.540689,-0.009753
12375.695769,-0.013921
12379.991868,-0.014199
12382.155555,-0.001849
12384.322975,-0.007382
12386.477606,-0.014388
12388.632295,-0.008354
12390.788414,-0.005566
12392.952677,-0.009703
12395.124599,-0.014273
12397.296505,-0.014734
12399.460419,-0.018485
12401.607345,-0.014439
12403.757462,-0.009302
12405.915059,-0.014831
12408.080175,-0.012932
12410.247747,-0.017992
12412.406353,-0.012045
12414.570017,-0.004622
12416.736111,-0.011542
12418.902695,-0.018001
12421.064704,-0.020351
12423.230586,-0.012004
12425.394036,-0.007858
12427.559175,-0.011085
12429.725514,-0.011079
12431.887747,-0.014337
12434.056288,-0.014295
12436.225797,-0.014750
12438.392401,-0.013847
12440.556078,-0.013403
12442.726531,-0.015204
12444.895778,-0.018901
12447.066485,-0.020731
12449.240575,-0.017019
12451.412486,-0.015194
12453.582704,-0.014745
12455.754645,-0.018877
12457.930537,-0.017464
12460.110318,-0.021103
12462.285437,-0.021608
12464.458918,-0.017944
12466.637888,-0.019275
12468.817313,-0.022024
12470.995678,-0.021117
12473.177241,-0.021086
12475.358265,-0.021550
12477.536790,-0.018361
12479.722738,-0.019671
12481.904914,-0.019247
12484.086776,-0.018333
12486.274480,-0.020112
12488.464124,-0.024662
12490.649250,-0.018306
12492.840108,-0.021909
12495.034138,-0.023245
12497.224102,-0.028311
12499.410812,-0.020122
12501.603870,-0.019151
12503.800767,-0.020483
12505.989440,-0.027414
12508.184675,-0.025965
12510.386805,-0.017256
12512.588324,-0.025891
12514.782889,-0.026885
12516.975412,-0.025997
12519.174118,-0.029108
12521.380302,-0.020850
12523.584784,-0.023135
12525.782343,-0.026393
12527.981981,-0.029096
12530.182485,-0.027266
12532.399316,-0.026615
12534.619873,-0.025669
12536.831607,-0.029389
12539.037805,-0.028103
12541.252500,-0.023028
12543.466917,-0.029353
12545.682323,-0.031146
12547.895413,-0.031178
12550.115627,-0.027475
14360.462392,0.001983
14362.519309,0.024794
14364.578246,0.027684
14366.636984,0.028173
14368.702623,0.014039
14370.766802,0.013565
14372.819426,0.014615
14374.884406,0.022276
14376.953583,0.024164
14379.018149,-0.002422
14381.083103,0.009201
14383.147383,0.005813
14385.217877,0.015938
14387.286943,0.011599
14389.351013,0.019864
14391.420796,0.015944
14393.497434,0.016854
14395.571137,0.007716
14397.646971,0.009153
14399.717568,0.012074
14401.790340,0.020745
14403.863002,0.018816
14405.943725,0.017302
14408.020920,0.016368
14410.100638,0.010098
14412.178219,0.013959
14414.255703,0.016847
14416.333285,0.013959
14418.408646,0.016383
14420.493967,0.011989
14422.586073,0.014818
14424.666128,0.016826
14426.749061,0.006241
14428.838894,0.008135
14430.926776,0.014848
14433.014310,0.013892
14435.105780,0.016257
14437.194901,0.011967
14439.286477,0.009084
14441.385180,0.012865
14443.478106,0.012423
14445.568249,0.004784
14447.664994,0.008108
14449.763917,0.006194
14451.859689,0.008589
14453.947031,0.016768
14456.052120,0.018051
14458.159505,0.018506
14460.259654,-0.000476
14462.363796,0.000951
14464.465701,0.001427
14466.569842,0.013307
14468.673983,0.012357
14470.776337,0.011891
14472.877859,0.003331
14474.987027,0.008534
14477.095758,0.009959
14479.200433,0.006652
14481.301703,0.000952
14483.408508,0.004747
14485.514455,0.006648
14487.611985,0.007628
14489.714518,0.008085
14491.819169,0.003801
14493.923400,0.006178
14496.020160,0.000477
14498.119223,0.000953
14500.217053,0.007150
14502.315385,0.007625
14504.409130,0.004299
14506.501691,0.008124
14508.602382,0.001904
14510.697529,0.005728
14512.781391,0.001440
14514.870478,0.001915
14516.961960,0.001913
14519.059215,0.003815
14521.145219,-0.001438
14523.231299,-0.004794
14525.317863,0.000000
14527.405732,0.002395
14529.488978,0.006720
14531.569612,0.000961
14533.645885,0.000482
14535.727918,0.000961
14537.809382,0.004324
14539.888436,-0.001924
14541.964140,-0.004818
14544.044488,-0.002403
14546.122978,-0.002406
14548.197764,-0.004338
14550.268290,-0.001449
14552.341240,-0.002412
14554.412308,-0.002897
14556.476518,-0.007751
14558.540925,-0.003875
14560.608164,-0.003870
14562.677267,-0.001933
14564.746576,-0.004349
14566.808637,-0.006304
14568.872410,-0.006784
14570.933811,-0.009217
14572.993346,-0.004855
14575.051375,-0.007289
14577.111629,-0.002427
14579.168938,-0.007777
14581.222013,-0.005845
14583.276021,-0.001947
14585.336347,0.000000
14587.394589,-0.006802
14589.441564,-0.014167
14591.492275,-0.012191
14593.546860,-0.007787
14595.601087,-0.005842
14597.647485,-0.011728
14599.695037,-0.011233
14601.745616,-0.011704
14603.794681,-0.012689
14605.839651,-0.009780
14607.889350,-0.008294
14609.933743,-0.013696
14611.976003,-0.013710
14614.023199,-0.011235
14616.070174,-0.009771
14618.108962,-0.017658
14620.152866,-0.012721
14622.196416,-0.013212
14624.239741,-0.012235
14626.280040,-0.013723
14628.315669,-0.012281
14630.356325,-0.007841
14632.403081,-0.008794
14634.441512,-0.012264
14636.474558,-0.019183
14638.515791,-0.010778
14640.553377,-0.013251
14642.587578,-0.016223
14644.627082,-0.010787
14646.658976,-0.017717
14648.694469,-0.009334
14650.732543,-0.017173
14652.764795,-0.009349
14654.794105,-0.014783
14656.828663,-0.009339
14658.861091,-0.010824
14687.247601,-0.015606
14691.304130,-0.010600
14699.405242,-0.018516
14701.425989,-0.015836
14721.633769,-0.016578
14723.662148,-0.007395
14725.683597,-0.010389
14727.711976,-0.011832
14729.738075,-0.014313
14731.768173,-0.011330
14733.801432,-0.004918
14735.831861,-0.005910
14737.860312,-0.005423
14739.895341,-0.014250
14741.928688,-0.021147
14743.971559,-0.006364
14746.016607,-0.008802
14748.051538,-0.004423
14750.089945,-0.020604
14752.137521,-0.013186
14754.179130,-0.021062
14756.222388,-0.019087
14758.278329,-0.003405
14760.336479,0.003401
14762.386368,-0.007805
14764.431910,-0.018088
14766.482136,-0.017071
14768.544121,-0.006790
14770.604634,-0.005824
14772.656620,-0.008285
14774.705030,-0.007323
14776.761013,-0.009728
14778.829070,0.008704
14780.894841,-0.004841
14782.955938,-0.009218
14785.017858,-0.007275
14787.083108,-0.008716
14789.147182,-0.007752
14791.211691,-0.005813
14793.276291,-0.000969
14795.345324,-0.004350
14797.416238,-0.003863
14799.480082,-0.000969
14801.550144,-0.006763
14803.627462,-0.004814
14805.699929,-0.004343
14807.766354,-0.010162
14809.840577,-0.007714
14811.916876,-0.003371
14813.991356,-0.002410
14816.063436,-0.007239
14818.140470,0.000481
14820.217472,-0.001926
14822.295460,-0.004812
14824.373999,-0.000962
14826.453995,-0.001923
14828.536864,-0.002881
14830.618548,0.001441
14832.705454,0.000958
14834.788992,-0.005279
14836.878810,-0.002393
14838.965725,-0.000958
14841.059514,-0.000478
14843.150025,-0.002392
14845.244711,0.000955
14847.344311,0.003810
14849.438436,-0.006685
14851.533129,0.000477
14853.633215,0.002381
14855.735271,0.002854
14857.840902,-0.002375
14859.942748,-0.005233
14862.046568,0.000475
14864.152704,0.004273
14866.262154,0.006163
14868.368012,0.003799
14870.478654,0.004738
14872.588220,-0.000474
14874.700687,0.001894
14876.812165,0.002368
14878.923894,0.004735
14881.041124,0.004723
14883.158485,0.000472
14885.270191,0.004262
14887.388260,0.005193
14889.505354,0.006613
14891.625062,0.001415
14893.742733,0.003306
14895.862776,0.003774
14897.982301,0.006133
14900.102309,0.008019
14902.224175,0.005655
14904.349528,0.005646
14906.473530,0.001883
14908.592806,0.004247
14910.710496,0.006611
14912.834758,0.007532
14914.968518,0.006561
14917.094111,0.009409
14919.215280,0.000943
14921.343636,0.001879
14923.478999,0.004683
14925.616351,0.004211
14927.744649,0.007988
14929.876345,0.004691
14932.013088,0.001872
14934.152917,0.001869
14936.290555,0.000468
14938.427601,0.000000
14940.561664,0.001874
14942.701796,0.002804
14944.849793,0.006518
14946.988450,0.001870
14949.128581,0.004205
14951.270224,0.004669
14953.412957,0.008400
14955.556686,0.012128
14957.705371,-0.006981
14959.850000,0.007927
14961.996007,0.016309
14964.142160,0.009319
14966.294883,-0.020904
14968.447552,0.005574
14970.596059,0.004189
14972.740760,0.004663
14974.893976,0.015326
14977.049091,0.018560
14979.201299,-0.013010
14981.352483,-0.020454
14983.514117,0.018042
14985.668649,0.006034
14987.822437,0.005107
14989.965419,-0.020999
14992.123024,0.003708
14994.292804,0.031340
14996.445448,0.001858
14998.599488,0.005571
15000.754686,0.005568
15002.906571,0.002324
15005.061594,0.000928
15007.220141,0.001390
15009.371768,0.004183
15011.517757,-0.003728
15013.664998,0.002329
15015.810813,0.003728
15017.953426,0.003267
15020.087795,0.010307
15022.222896,0.009836
15024.358211,0.007025
15026.489018,0.000469
15028.616814,0.004700
15030.742621,0.002822
15032.866661,0.005650
15034.987720,0.003300
15037.109338,0.004242
15039.226532,0.003306
15041.350242,0.007534
15043.468808,-0.000944
15045.582408,0.003785
15047.700624,0.002833
15049.821591,0.001414
15051.937294,0.000945
15054.053874,0.004252
15056.173550,0.001415
15058.294573,0.003772
15060.408646,-0.001419
15062.522839,0.004257
15064.644501,0.007070
15066.764890,0.008017
15068.878090,0.000946
15070.994786,0.000945
15073.112772,0.004721
15075.230228,0.006612
15077.340691,0.004738
15079.462422,0.008484
15081.578623,0.000473
15083.692066,0.003785
15085.807051,0.002364
15087.922036,0.004728
15090.031721,0.006162
15092.145942,0.003311
15094.264710,0.000944
15096.375312,0.009002
15098.484671,0.005689
15100.591374,0.014240
15102.699778,0.006640
15104.816204,0.010867
15106.929005,0.008046
15109.035840,0.006645
15111.137598,0.010943
15113.254272,0.010394
15115.357704,0.009984
15117.468728,0.006632
15119.574782,0.011396
15121.682717,0.003795
15123.787214,0.012354
15125.894261,0.010441
15128.000637,0.015667
15130.103815,0.011411
15132.201794,0.010010
15134.303308,0.009993
15136.407387,0.016159
15138.503606,0.010018
15140.603572,0.014762
15142.701995,0.016203
15144.798361,0.012402
15146.900869,0.019025
15149.000835,0.020953
15151.099919,0.018580
15153.200548,0.015234
15155.299080,0.017631
15157.400040,0.020943
15159.497688,0.013348
15161.593238,0.020520
15163.691106,0.023834
15165.793505,0.020453
15167.890379,0.019553
15169.984382,0.021967
15172.082589,0.020970
15174.183458,0.021420
15176.279462,0.020038
15178.371921,0.019594
15180.465703,0.023403
15182.559189,0.017196
15184.653097,0.028655
15186.743136,0.027272
15188.832539,0.032067
15190.918387,0.028286
15193.012941,0.015278
15195.107950,0.021480
15197.194227,0.023966
15199.278193,0.028311
15201.359851,0.028823
15203.450729,0.033479
15205.535796,0.035490
15207.614471,0.025978
15209.700001,0.028770
15211.794858,0.023868
15213.880967,0.030200
15215.965503,0.032141
15218.051457,0.034037
15220.138560,0.029227
15222.222372,0.024954
15224.304815,0.035055
15226.390662,0.045545
15228.478042,0.040242
15230.570392,0.044448
15232.658016,0.029220
15234.743234,0.031651
15236.835831,0.038708
15238.921772,0.038831
15241.009044,0.041202
